,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,15,ジャスパークローネ,牡4,57.0,団野大成,1:07.3,,13.1,5,482(+2),[西] 森秀行
1,2,5,9,ママコチャ,牝4,55.5,鮫島克駿,1:07.4,1/2,3.0,1,492(+8),[西] 池江泰寿
2,3,1,1,ストーンリッジ,牡6,55.0,坂井瑠星,1:07.4,クビ,24.4,9,474(+2),[西] 藤原英昭
3,4,8,16,スマートリアン,牝6,55.0,柴田善臣,1:07.5,1/2,18.2,8,476(+2),[西] 石橋守
4,5,1,2,ボンボヤージ,牝6,54.0,川須栄彦,1:07.6,1,32.3,11,448(+12),[西] 梅田智之
5,6,6,11,トゥラヴェスーラ,牡8,58.0,藤岡康太,1:07.8,1.1/4,16.3,7,478(-8),[西] 高橋康之
6,7,5,10,ロードベイリーフ,牡6,55.0,Ｍ．デム,1:07.9,1/2,60.7,16,486(+6),[西] 森田直行
7,8,7,14,ロンドンプラン,牡3,55.0,松山弘平,1:07.9,アタマ,10.2,4,514(+16),[西] 宮本博
8,9,3,5,エナジーグラン,牡4,55.0,亀田温心,1:08.0,1/2,37.9,13,466(-2),[西] 高柳大輔
9,10,8,18,モズメイメイ,牝3,54.0,松若風馬,1:08.0,アタマ,5.3,2,458(-8),[西] 音無秀孝
10,11,3,6,リプレーザ,牡5,55.0,藤懸貴志,1:08.1,1/2,137.3,18,486(-8),[西] 大根田裕
11,12,4,7,クリノマジン,牡4,55.0,田口貫太,1:08.1,ハナ,36.5,12,460(+8),[西] 高橋義忠
12,13,6,12,テイエムスパーダ,牝4,55.0,今村聖奈,1:08.2,1/2,51.1,15,494(0),[西] 木原一良
13,14,2,3,スティクス,牝5,52.0,幸英明,1:08.3,3/4,26.8,10,500(-4),[西] 武幸四郎
14,15,8,17,シゲルピンクルビー,牝5,55.0,高倉稜,1:08.3,クビ,41.8,14,480(+2),[西] 渡辺薫彦
15,16,7,13,デュガ,牡4,55.0,菅原明良,1:08.4,クビ,7.4,3,508(+6),[西] 森秀行
16,17,4,8,レジェーロ,牝6,53.0,岩田望来,1:08.5,3/4,127.1,17,428(0),[西] 西村真幸
17,18,2,4,サンキューユウガ,牡7,55.0,西村淳也,1:08.6,クビ,13.9,6,506(-8),[西] 西村真幸
