,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,ショウリュウ,牡2,54,的場文男,1:42.9,,8.0,4.0,471(-2),[地] 市村誠
1,2,7,11,ドラゴンキラリ,牡2,54,桑島孝春,1:43.3,2.1/2,6.8,3.0,467(+9),[地] 柿本政男
2,3,6,9,マグニフィカ,牡2,54,戸崎圭太,1:43.7,2.1/2,1.7,1.0,518(+5),[地] 川島正行
3,4,2,2,タイセイアドミラル,牡2,54,真島大輔,1:44.0,1.3/4,59.1,10.0,470(+4),[地] 鷹見浩
4,5,3,3,ガナール,牡2,54,坂井英光,1:44.3,1.3/4,3.3,2.0,505(+5),[地] 荒山勝徳
5,6,6,8,ラストキング,牡2,54,酒井忍,1:44.7,2,37.8,7.0,497(+1),[地] 佐野謙二
6,7,4,4,グランドマルク,牡2,54,吉田稔,1:44.7,クビ,54.4,9.0,442(+2),[地] 上杉昌宏
7,8,7,10,テラザクラウド,牡2,54,今野忠成,1:45.0,1.1/2,29.3,5.0,492(+2),[地] 荒山勝徳
8,9,1,1,ウインクゴールド,牡2,54,森泰斗,1:45.2,3/4,32.3,6.0,493(+1),[地] 矢野義幸
9,10,8,13,アポロプログラム,牡2,54,矢野貴之,1:45.3,3/4,156.0,12.0,456(+1),[地] 高橋三郎
10,11,5,7,ハカタアレイオーン,牝2,53,内田博幸,1:46.5,6,39.9,8.0,476(-8),[地] 鷹見浩
11,12,4,5,タケノブレーブ,牡2,54,繁田健一,1:47.3,4,116.8,11.0,466(+3),[地] 辻野豊
12,取,8,12,ジーエスライカー,牡2,54,石崎駿,,,---,,計不,[地] 栗田裕光
