,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,エーシンモアオバー,牡3,51.0,中舘英二,1:42.9,,8.2,2,486(+2),[西] 沖芳夫
1,2,6,8,オーロマイスター,牡4,54.0,三浦皇成,1:43.2,1.3/4,10.1,4,494(-2),[東] 大久保洋
2,3,8,13,ネイキッド,牡5,55.0,四位洋文,1:43.4,1.1/4,60.3,11,474(+4),[西] 中竹和也
3,4,4,5,カネスラファール,牡5,52.0,津村明秀,1:43.7,2,269.6,13,490(-6),[東] 根本康広
4,5,1,1,ナンヨーヒルトップ,牡4,56.0,岩田康誠,1:43.8,3/4,32.7,8,508(+8),[東] 小笠倫弘
5,6,2,2,キングトップガン,牡6,54.0,安藤勝己,1:43.9,クビ,31.3,7,502(0),[西] 鮫島一歩
6,7,7,10,エプソムアーロン,牡5,55.0,秋山真一,1:43.9,アタマ,9.2,3,504(+12),[西] 藤岡範士
7,8,7,11,エアアドニス,牡7,55.0,松田大作,1:44.0,3/4,57.8,10,498(0),[東] 伊藤正徳
8,9,8,12,アーリーロブスト,牡3,53.0,池添謙一,1:44.0,クビ,41.5,9,478(-6),[西] 本田優
9,10,3,3,マチカネニホンバレ,牡4,57.5,横山典弘,1:44.2,1.1/4,1.4,1,542(+8),[東] 藤沢和雄
10,11,4,4,ランヘランバ,牡6,52.0,丸田恭介,1:44.2,ハナ,228.9,12,464(+8),[西] 藤沢則雄
11,12,6,9,カリオンツリー,牡6,55.0,藤田伸二,1:45.2,6,31.0,6,532(+2),[西] 藤原英昭
12,13,5,7,ヒシカツリーダー,牡5,57.0,小林徹弥,1:45.2,クビ,18.8,5,524(-4),[西] 小島貞博
