,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,マイネルフルーク,牡8,55,中西達也,1:32.9,,1.5,1,509(+2),[地] 松木啓助
1,2,3,3,スパイナルコード,牡4,55,西川敏弘,1:33.6,3,3.5,2,453(-1),[地] 大関吉明
2,3,8,9,カネショウシーズ,牝7,54,宮川浩一,1:35.2,8,24.3,5,457(0),[地] 松木啓助
3,4,8,10,シュンエイゼネラル,牡11,53,森井美香,1:35.3,3/4,14.6,4,514(-4),[地] 大関吉明
4,5,7,7,トサノビッグ,牡11,55,西山裕貴,1:35.4,1/2,44.7,8,497(+8),[地] 松木啓助
5,6,5,5,バードクン,牡7,54,別府真衣,1:35.8,2,7.0,3,511(+5),[地] 大関吉明
6,7,6,6,アトン,セ11,55,明神繁正,1:36.3,2.1/2,29.1,6,474(-1),[地] 別府真司
7,8,7,8,エイシンハルピン,セ7,52,本田紀忠,1:36.8,2.1/2,34.2,7,462(-1),[地] 田中守
8,9,1,1,フィールドベスト,牡9,55,目迫大輔,1:37.4,3,72.7,9,489(-4),[地] 工藤英嗣
9,10,2,2,カザバナジョウ,牝5,53,石本純也,1:38.4,5,145.3,10,509(+8),[地] 工藤英嗣
