,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,クラフツマンシップ,セ5,56,妹尾浩一,1:24.6,,11.5,6,468(-4),[地] 川野勇馬
1,2,6,8,ディヴァインサーガ,牡5,56,林謙佑,1:24.8,1,5.7,3,450(-3),[地] 田中守
2,3,5,5,イデソヨヒトヲ,牝6,53,木村直輝,1:25.9,5,19.3,9,427(-2),[地] 田中伸一
3,4,3,3,オールラウンド,牡9,56,岡村卓弥,1:26.2,1.1/2,15.3,8,479(-13),[地] 別府真司
4,5,7,10,クーファサンピラー,牝4,54,赤岡修次,1:26.3,クビ,5.4,2,430(-5),[地] 雑賀正光
5,6,7,9,サンオーガスタ,牝5,50,濱尚美,1:26.3,アタマ,33.5,11,425(-2),[地] 川野勇馬
6,7,2,2,ジュビラント,牡5,56,西森将司,1:26.7,2,6.1,4,454(-3),[地] 田中譲二
7,8,6,7,ヴェストリス,牡6,56,嬉勝則,1:26.7,クビ,25.1,10,519(+2),[地] 田中譲二
8,9,1,1,エイシンスプリーム,牡6,53,妹尾将充,1:26.8,クビ,43.1,12,517(-1),[地] 西山裕貴
9,10,8,12,ノーブルジャーニー,牝5,54,大澤誠志,1:26.9,1/2,14.1,7,441(+1),[地] 田中譲二
10,11,4,4,ヴェスペルティリオ,牡8,56,郷間勇太,1:27.6,3,4.2,1,462(0),[地] 平和人
11,12,8,11,ハイアーヴォルト,牡8,56,畑中信司,1:28.2,3,7.7,5,494(+3),[地] 宮川浩一
