,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,コミュニティ,牡4,56,山本政聡,1:37.2,,1.5,1,486(-2),[地] 桜田浩三
1,2,2,2,マイネルヴァルム,牡6,56,高松亮,1:38.1,6,20.1,5,471(-5),[地] 板垣吉則
2,3,8,9,ザドライブ,牡8,56,坂口裕一,1:38.3,1.1/2,11.6,4,493(0),[地] 村上昌幸
3,4,1,1,ウインベルカント,牡7,56,陶文峰,1:38.6,2,26.8,6,491(-2),[地] 板垣吉則
4,5,4,4,ダノンボルケーノ,牡7,56,斉藤雄一,1:39.0,2.1/2,4.2,2,477(-1),[地] 菅原勲
5,6,6,6,コスモイフリート,牡7,56,菅原辰徳,1:39.1,3/4,28.4,7,510(-3),[地] 瀬戸幸一
6,7,7,7,トーホクアロー,牡5,56,大坪慎,1:39.5,2.1/2,106.1,9,449(-1),[地] 桜田浩三
7,8,7,8,ロッソコルサ,牡5,56,村上忍,1:39.6,1/2,6.7,3,461(-7),[地] 千葉幸喜
8,9,5,5,キョウエイヒドラ,牝6,54,関本淳,1:39.9,1.1/2,86.9,8,512(-1),[地] 板垣吉則
9,10,3,3,ショウナンパレット,牝4,54,菅原俊吏,1:41.1,7,160.5,10,460(-4),[地] 佐藤祐司
