,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,トランスナショナル,セ7,57,松戸政也,2:03.5,,13.8,5.0,484(-11),[地] 井樋一也
1,2,7,7,フィアットルクス,牡8,57,田中学,2:03.5,クビ,4.8,3.0,514(-6),[地] 橋本忠明
2,3,6,6,アンタンスルフレ,セ5,57,丸野勝虎,2:03.8,1.1/2,22.2,6.0,451(-9),[地] 角田輝也
3,4,8,9,ナムラマホーホ,牡6,57,加藤聡一,2:04.4,3,5.8,4.0,453(+2),[地] 藤ヶ崎一
4,5,3,3,サンライズラポール,牡6,57,岡部誠,2:04.4,ハナ,3.0,2.0,507(-6),[地] 柏原誠路
5,6,5,5,ストームドッグ,セ6,57,馬渕繁治,2:04.7,1.1/2,27.1,8.0,433(+4),[地] 森山英雄
6,7,4,4,ロードランヴェルセ,セ4,57,丸山真一,2:05.0,1.1/2,25.3,7.0,472(-6),[地] 坂口義幸
7,8,7,8,メイプルプリン,牝4,55,鴨宮祥行,2:05.1,クビ,2.8,1.0,471(-2),[地] 大山寿文
8,9,1,1,スマイル,牡7,57,大原浩司,2:08.9,大,128.8,9.0,523(-5),[地] 森山英雄
9,取,2,2,ファルコンウィング,牡6,57,大畑雅章,,,---,,計不,[地] 今津博之
