,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,スターオブザナイル,牡3,55,赤岡修次,1:24.9,,1.2,1.0,499(+3),[地] 工藤真司
1,2,5,6,ボルドーアストル,牡3,56,佐原秀泰,1:25.3,2,5.3,2.0,485(+4),[地] 那俄性哲
2,3,1,1,アローヘッドワン,牡4,53,妹尾将充,1:25.8,2.1/2,83.8,7.0,503(+1),[地] 大関吉明
3,4,7,9,リンクスゼロ,牡5,56,林謙佑,1:25.9,1/2,11.7,3.0,498(-6),[地] 松木啓助
4,5,2,2,キモンリッチ,牡3,56,郷間勇太,1:26.0,クビ,14.4,4.0,453(-1),[地] 田中守
5,6,6,7,シゲルヤマト,牡8,54,多田羅誠,1:26.6,3,38.2,6.0,459(+3),[地] 宮路洋一
6,7,5,5,ダノンブライト,牡7,52,濱尚美,1:27.1,2.1/2,160.8,8.0,480(0),[地] 別府真司
7,8,4,4,ワガミヨニフル,牝5,53,石本純也,1:28.0,4,265.2,11.0,478(-4),[地] 田中伸一
8,9,8,11,オールラウンド,牡8,54,塚本雄大,1:28.6,3,215.7,10.0,488(+3),[地] 別府真司
9,10,3,3,ハタノガナール,牡4,56,西川敏弘,1:29.9,6,25.1,5.0,494(+4),[地] 大関吉明
10,11,8,12,マイネルグリージョ,牡4,55,大澤誠志,1:30.8,4,204.4,9.0,503(+2),[地] 細川忠義
11,除,6,8,カレンヒップスター,牡4,56,妹尾浩一,,,---,,計不,[地] 宮路洋一
