,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,ロマンホープ,牡4,57,矢野貴之,1:55.7,,2.5,1,461(+2),[地] 椎名広明
1,2,4,4,レーザー,牡4,57,中野省吾,1:55.9,1,4.9,2,488(+1),[地] 三坂盛雄
2,3,8,11,マイネルリボーン,牡6,57,柏木健宏,1:56.1,1,5.6,3,477(-4),[地] 渡辺和雄
3,4,6,6,ダイオプサイド,牝5,53,的場文男,1:56.3,1,6.2,4,502(+1),[地] 阪本一栄
4,5,3,3,ロイヤルパワー,牡6,57,達城龍次,1:56.5,1.1/4,195.1,11,495(+5),[地] 米田英世
5,6,6,7,ハナリュウセイ,セ5,55,内田利雄,1:56.8,1.1/2,13.1,6,514(+5),[地] 矢野義幸
6,7,5,5,ヒシサイレンス,セ6,56,仲野光馬,1:56.9,1/2,21.1,8,458(0),[地] 阿井正雄
7,8,7,9,ミコラソン,牡4,57,早田秀治,1:57.4,2.1/2,191.8,10,487(+2),[地] 高橋清顕
8,9,1,1,コンプリートゲーム,牡6,55,和田譲治,1:57.4,アタマ,86.9,9,539(+1),[地] 堀千亜樹
9,10,7,8,ヌオヴォチメント,牡4,57,町田直希,1:57.9,2.1/2,8.1,5,490(+2),[地] 鈴木義久
10,11,2,2,エスティレジェンド,牝5,55,藤井勘一,1:58.9,5,17.1,7,433(-3),[地] 橋本和馬
