,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ラブミーチャン,牝2,53,浜口楠彦,1:27.5,,4.4,3,480(-8),[地] 柳江仁
1,2,1,1,アースサウンド,牝2,53,後藤浩輝,1:27.7,3/4,2.6,2,471(-5),[東] 和田正道
2,3,4,4,ナリタスプリング,牡2,54,福永祐一,1:28.2,3,1.6,1,479(+1),[西] 宮本博
3,4,6,7,タマモコントラバス,牡2,54,池添謙一,1:28.8,4,35.6,4,456(+2),[西] 池添兼雄
4,5,7,9,フィオーレハーバー,牡2,54,木村健,1:29.4,3.1/2,98.8,6,466(+6),[地] 平松徳彦
5,6,8,12,ハイパーフォルテ,牡2,54,田中学,1:29.5,クビ,141.1,8,451(+5),[地] 平松徳彦
6,7,8,11,アートオブビーン,牝2,53,北野真弘,1:29.9,2.1/2,186.6,10,456(-2),[地] 野田学
7,8,3,3,タガノバロット,牡2,54,下原理,1:30.0,3/4,104.6,7,441(+5),[地] 国沢利照
8,9,7,10,フジペガサス,牡2,54,西川敏弘,1:30.4,2.1/2,144.2,9,431(+2),[地] 雑賀正光
9,10,6,8,パリスドール,牝2,53,太宰啓介,1:30.4,アタマ,37.8,5,457(+1),[西] 川村禎彦
10,11,5,6,エーシンシャウラ,牡2,54,尾島徹,1:31.6,7,318.9,12,468(-3),[地] 伊藤強一
11,12,2,2,フジノビッグマン,牡2,54,吉井友彦,1:32.0,2.1/2,295.6,11,423(-2),[地] 山中輝久
