,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,16,サクラビジェイ,牡5,57,四位洋文,1:23.7,,6.2,2,462(+8),[東] 小島太
1,2,5,10,サワノブレイブ,牡6,57,福永祐一,1:23.8,3/4,9.1,3,488(+2),[西] 松元茂樹
2,3,1,1,サテライトキャノン,牡6,57,上野翔,1:23.9,1/2,70.8,12,486(0),[西] 松元省一
3,4,7,13,スウォードキャット,牡5,57,穂苅寿彦,1:23.9,ハナ,20.1,7,472(-6),[東] 武藤善則
4,5,7,14,アルバレスト,牡5,57,岩田康誠,1:23.9,ハナ,2.1,1,478(-2),[東] 久保田貴
5,6,3,6,ウォーターオーレ,牡5,57,佐久間寛,1:24.0,クビ,50.0,11,542(+6),[西] 鮫島一歩
6,7,2,4,ワーキングボーイ,牡4,57,長谷川浩,1:24.0,クビ,9.7,4,500(0),[西] 中尾正
7,8,4,7,スターオブニルス,牡7,57,藤岡佑介,1:24.1,1/2,38.8,10,510(0),[東] 手塚貴久
8,9,2,3,セトノシェーバー,牡6,57,高井彰大,1:24.2,クビ,154.9,16,480(0),[西] 西園正都
9,10,4,8,シアトルバローズ,牡4,57,内田浩一,1:24.5,1.3/4,9.8,5,460(+2),[西] 武田博
10,11,5,9,ゴッドヘイロー,牡7,57,Ｍデムー,1:24.5,アタマ,20.5,8,516(-12),[西] 柴田政見
11,12,1,2,ウィストラム,牝5,55,藤田伸二,1:24.6,3/4,12.5,6,466(-10),[東] 尾形充弘
12,13,6,11,ピサノヘネシー,牡5,57,小牧太,1:24.7,クビ,81.4,13,494(-6),[西] 安田隆行
13,14,6,12,タガノシャンハイ,牡5,57,西谷誠,1:25.0,1.3/4,148.4,15,532(+24),[西] 湯窪幸雄
14,15,3,5,メイショウディオ,牡5,57,柴原央明,1:25.0,アタマ,114.1,14,586(-2),[西] 高橋成忠
15,16,8,15,タケデンイーグル,牡5,57,古川吉洋,1:25.0,ハナ,36.3,9,492(-4),[東] 石栗龍彦
