,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,モジアナフレイバー,牡3,53,繁田健一,1:53.7,,4.8,3,501(-4),[地] 福永敏
1,2,7,13,ヒガシウィルウィン,牡4,57,森泰斗,1:54.3,3,2.4,1,473(0),[地] 佐藤賢二
2,3,2,2,リコーワルサー,牡3,53,笹川翼,1:54.3,ハナ,14.5,5,494(+5),[地] 荒山勝徳
3,4,3,4,キャプテンキング,牡4,57,坂井英光,1:54.7,2,38.1,7,514(0),[地] 的場直之
4,5,5,9,リッカルド,セ7,58,矢野貴之,1:55.2,2.1/2,3.3,2,501(0),[地] 佐藤裕太
5,6,1,1,ユーロビート,セ9,57,赤岡修次,1:55.2,クビ,133.8,10,535(-2),[地] 渡辺和雄
6,7,6,10,クリスタルシルバー,牡3,56,岡部誠,1:55.8,3,6.0,4,486(+1),[地] 村上頼章
7,8,5,8,グルームアイランド,牡7,57,西啓太,1:55.9,3/4,296.8,13,538(+5),[地] 渡辺和雄
8,9,6,11,ディアデルレイ,牡7,57,本田正重,1:56.1,1.1/4,36.0,6,521(+4),[地] 川島正一
9,10,2,3,ディアドムス,牡6,57,御神本訓,1:56.4,1.3/4,41.2,8,495(+10),[地] 森下淳平
10,11,8,15,キングニミッツ,牡5,57,石崎駿,1:56.7,1.1/2,96.1,9,506(+10),[地] 矢野義幸
11,12,3,5,ミヤジマッキー,牡8,57,瀧川寿希,1:56.9,1,273.0,12,511(+2),[地] 三坂盛雄
12,13,7,12,サージェントバッジ,牡6,57,藤井勘一,1:57.5,3,523.6,14,520(+18),[地] 月岡健二
13,14,8,14,ゴーディー,牡10,57,安藤洋一,1:57.6,クビ,635.4,15,494(+3),[地] 赤嶺本浩
14,15,4,6,ムサシキングオー,牡9,57,和田譲治,1:57.9,1.1/2,254.7,11,501(+1),[地] 栗田泰昌
