,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,12,リッカルド,セ8,57,矢野貴之,1:41.3,,3.5,2,505(+7),[地] 佐藤裕太
1,2,6,7,アンサンブルライフ,牡6,57,繁田健一,1:41.5,3/4,22.3,6,494(-1),[地] 小久保智
2,3,7,9,アドマイヤゴッド,牡7,57,藤本現暉,1:42.6,5,56.1,8,498(+2),[地] 川島正一
3,4,5,5,リアライズリンクス,牡9,57,町田直希,1:43.0,2,65.8,9,518(-6),[地] 小久保智
4,5,6,8,エピカリス,牡5,57,森泰斗,1:43.2,1,2.1,1,523(+8),[地] 藤田輝信
5,6,2,2,バンズーム,牡8,57,的場文男,1:43.4,1,148.2,12,480(+7),[地] 佐藤裕太
6,7,5,6,ヒラボクプリンス,牡9,57,笹川翼,1:43.6,1,14.7,5,493(-5),[地] 岡林光浩
7,8,3,3,ソッサスブレイ,牡5,57,和田譲治,1:43.7,1/2,22.9,7,457(+11),[地] 山本学
8,9,7,10,オウマタイム,牡7,55,左海誠二,1:43.9,1,143.1,11,485(+16),[地] 林正人
9,10,1,1,ザイディックメア,牡7,57,山崎誠士,1:44.0,クビ,9.5,4,478(-2),[地] 山崎裕也
10,11,8,11,メテオバローズ,牡4,55,御神本訓,1:44.7,3,5.3,3,454(+4),[地] 森下淳平
11,12,4,4,トーセンデューク,牡8,57,保園翔也,1:45.5,4,123.0,10,457(-4),[地] 小久保智
