,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,キラカイドウ,セ3,54,的場文男,1:55.2,,10.5,6,409(0),[地] 上杉昌宏
1,2,6,10,バックストッパー,牡4,56,吉井章,1:55.8,3,12.1,7,512(-9),[地] 阪本一栄
2,3,3,4,ロダルキラー,牡5,56,本橋孝太,1:55.9,3/4,3.5,1,514(+1),[地] 坂井英光
3,4,8,14,フォルデュラン,牡5,56,瀬川将輝,1:56.2,1.1/2,7.0,3,511(+7),[地] 宮浦正行
4,5,1,1,フェードアウト,牡5,56,達城龍次,1:56.6,2,8.0,4,488(+1),[地] 吉井竜一
5,6,5,9,コラゾンデオロ,牡4,56,矢野貴之,1:56.8,1.1/4,13.9,8,511(+4),[地] 藤田輝信
6,7,4,6,グレースレジーナ,牝5,54,福原杏,1:56.9,クビ,29.0,11,496(+6),[地] 蛯名雄太
7,8,2,2,サブゼロ,牡5,56,本田正重,1:57.1,1.1/4,51.9,12,512(-2),[地] 大宮和也
8,9,8,15,マイネルヘルツアス,セ4,53,菅原涼太,1:57.3,1,14.0,9,460(+5),[地] 福田真広
9,10,4,7,マジックウォリアー,牡4,56,今野忠成,1:57.4,クビ,67.8,13,520(-8),[地] 佐々木洋
10,11,7,12,ジューンシェイカー,牡6,56,藤本現暉,1:57.5,1/2,10.0,5,469(0),[地] 赤嶺本浩
11,12,6,11,サッキールビアノ,牡3,54,安藤洋一,1:57.6,1/2,154.3,14,462(+2),[地] 立花貢
12,13,3,5,ドンヒューズ,牡5,56,森泰斗,1:57.8,1,17.8,10,517(+8),[地] 澤佳宏
13,14,5,8,ダストデビル,牡5,56,町田直希,1:57.8,ハナ,175.2,15,474(+5),[地] 佐野謙二
14,15,2,3,サンスクリット,牡4,56,笹川翼,2:01.7,大,7.0,2,506(0),[地] 藤田輝信
