,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,デルマキングオー,牡6,54,水野貴史,1:37.3,,---,1,517(-3),[地] 川嶋弘吉
1,2,3,3,ガイスト,牡5,55,斉藤誠,1:37.9,3,---,3,436(+3),[地] 畠中正孝
2,3,5,5,フライングトウコウ,牡5,55,丸山弘之,1:38.0,1/2,---,2,442(+2),[地] 加藤光司
3,4,6,7,ビンゴマシン,牡8,56,久保田政,1:38.3,1.1/2,---,4,465(-4),[地] 井田荘一
4,5,7,9,メモリースワローズ,牡7,55,金井正幸,1:39.0,3,---,6,471(+2),[地] 川嶋弘吉
5,6,7,8,サンキョウプータン,牡5,55,矢菅清志,1:39.2,1,---,5,480(+9),[地] 浜田勝三
6,7,2,2,ハクバゴールド,牡8,53,米田真由,1:39.5,1.1/2,---,11,507(+3),[地] 野村正直
7,8,4,4,ピナクルワン,牡7,56,栗林宏,1:39.5,クビ,---,9,521(+2),[地] 大島美紀
8,9,6,6,ニシノセイウンザン,牡7,55,赤見千尋,1:40.2,3,---,10,526(0),[地] 水野清貴
9,10,8,11,アンヌ,牝5,55,茂呂菊次,1:40.7,2.1/2,---,7,477(-5),[地] 木村昌志
10,11,8,10,アリミファイトオー,牡8,55,丸山侯彦,1:40.8,3/4,---,8,490(+1),[地] 周藤清
