,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,バンケーティング,牡3,54,畠山信一,1:31.9,,---,1,513(+16),[地] 平沢芳三
1,2,2,2,サクラティアラ,牝3,51,山口俊,1:32.5,4,---,5,453(+12),[地] 葛西勝幸
2,3,5,5,サマーバーミリオン,牡3,54,村松学,1:33.3,5,---,2,473(+5),[地] 千葉次男
3,4,6,8,ヤマサカズオー,牡3,54,西康志,1:33.6,1.3/4,---,7,497(+4),[地] 千田知幸
4,5,7,10,ヨシノロイヤル,牡3,54,菅原幸弘,1:33.8,3/4,---,4,469(+12),[地] 千葉博
5,6,8,12,スターグリッター,牝3,53,佐々木忍,1:33.8,クビ,---,6,416(+5),[地] 桜田勝男
6,7,3,3,プレミアタイム,牡3,54,山本裕次,1:34.1,1.3/4,---,3,467(+7),[地] 平沢芳三
7,8,7,9,ミチノククイーン,牝3,53,沢田盛夫,1:34.9,5,---,10,456(+3),[地] 佐藤利文
8,9,6,7,マツグリーン,牝3,51,大坪慎,1:35.1,1.1/4,---,12,419(+12),[地] 小笠原義
9,10,4,4,ミスタービクトリア,牡3,54,阿部英俊,1:35.8,4,---,8,453(+2),[地] 千葉博
10,11,5,6,エスエスレディ,牝3,53,草地保隆,1:36.1,1.1/2,---,9,467(+24),[地] 小竹清一
11,12,1,1,タカノウィッシュ,牝3,53,小野寺功,1:37.1,6,---,11,384(-10),[地] 佐藤浩一
