,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ラムタムタガー,牡6,56,島崎和也,1:57.5,,12.0,6,509(+1),[地] 鈴木良文
1,2,8,9,バンダムミュートス,セ6,56,筒井勇介,1:58.1,3,1.7,1,489(+1),[地] 後藤正義
2,3,2,2,エスデイブレイク,牡8,56,尾島徹,1:58.1,ハナ,8.2,3,454(+3),[地] 青木達彦
3,4,6,6,ヤマニンノベリスト,牝8,54,吉井友彦,1:58.4,1.1/2,4.5,2,446(-3),[地] 森山英雄
4,5,5,5,エーシンギムレット,牝4,54,花本正三,1:58.7,1.1/2,15.5,7,445(0),[地] 伊藤強一
5,6,8,10,サックアクロア,牝5,54,湯前良人,1:59.3,3,51.0,8,467(-2),[地] 後藤正義
6,7,7,7,コロニアルペガサス,牝5,54,大原浩司,2:00.1,4,66.3,9,493(0),[地] 南輝幸
7,8,3,3,ベストドレッサー,牝5,54,藤原幹生,2:00.7,3,9.1,4,449(-3),[地] 柳江仁
8,9,7,8,マイネルリチャード,牡10,56,友森翔太,2:01.4,3,79.6,10,520(0),[地] 内村寛司
9,10,1,1,シャドウストライプ,牡8,56,向山牧,2:02.5,5,10.6,5,531(-19),[地] 川嶋弘吉
