,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ルクレルク,牡6,57,戸崎圭太,1:41.4,,2.5,1,498(-3),[地] 川島正行
1,2,8,13,ギャンブルオンミー,牡6,57,本田正重,1:41.4,ハナ,8.9,5,481(-4),[地] 佐藤賢二
2,3,7,11,ケイアイライジン,牡5,57,川島正太,1:41.5,3/4,3.3,2,528(+2),[地] 川島正行
3,4,4,4,グランシュヴァリエ,牡6,56,本橋孝太,1:41.9,2,8.1,4,488(-9),[地] 雑賀正光
4,5,7,10,ザグ,牡5,55,左海誠二,1:42.1,1,12.3,6,466(-2),[地] 林正人
5,6,5,7,イブロン,牡9,57,森泰斗,1:42.4,1.1/2,50.8,9,514(+4),[地] 渋谷信隆
6,7,6,9,キングスゾーン,牡9,57,安部幸夫,1:42.5,クビ,31.8,8,508(-11),[地] 原口次夫
7,8,4,5,タカラストーン,セ6,55,山田信大,1:43.6,5,4.9,3,516(-6),[地] 山浦武
8,9,3,3,エーシンエヴァン,牡7,56,岡部誠,1:43.9,1.1/2,144.3,11,501(-2),[地] 伊藤強一
9,10,8,12,フジノアサハタ,牡7,57,尾島徹,1:44.3,2,161.4,12,555(+17),[地] 柴田高志
10,11,6,8,エースオブタッチ,牡7,57,石崎隆之,1:44.6,1.1/2,105.3,10,480(+21),[地] 波多野健
11,12,1,1,マチカネカミカゼ,牡6,57,倉兼育康,1:45.0,2,21.9,7,481(-14),[地] 別府真司
12,13,5,6,マルタカエンペラー,牡7,55,秋元耕成,1:45.8,4,315.8,13,444(-10),[地] 柘榴浩樹
