,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ピースラヴィング,牡7,56,東川慎,1:47.6,,10.8,6,520(-5),[地] 後藤正義
1,2,6,6,カランクール,牝5,54,向山牧,1:47.7,クビ,3.0,1,451(-1),[地] 川嶋弘吉
2,3,8,10,ナリノレッドスター,牡7,56,青柳正義,1:48.6,4,6.6,3,451(+2),[地] 加藤幸保
3,4,8,9,フレンドピース,牝5,54,岡部誠,1:49.4,4,10.5,5,451(+6),[地] 加藤幸保
4,5,7,8,ミナト,セ5,56,加藤聡一,1:49.6,1,7.8,4,460(+5),[地] 加藤幸保
5,6,1,1,サムシングフォー,牝5,54,渡辺竜也,1:50.1,2.1/2,3.3,2,433(-4),[地] 笹野博司
6,7,5,5,アサクサチャンス,牡8,56,岩本怜,1:50.2,1/2,34.1,9,493(0),[地] 藤田正治
7,8,7,7,マーメイドモアナ,牝7,54,深澤杏花,1:50.3,クビ,21.2,8,403(-3),[地] 後藤正義
8,9,4,4,パワポケーションズ,牡5,54,今井貴大,1:51.1,4,15.3,7,431(-5),[地] 角田輝也
9,10,3,3,キタノイットウセイ,牡12,56,妹尾将充,1:55.6,大,91.0,10,506(-2),[地] 栗本陽一
