,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,アスニカケルハシ,牡5,56,森泰斗,1:35.3,,6.8,4,478(+8),[地] 山浦武
1,2,8,10,マイネジェシカ,牝7,54,楢崎功祐,1:35.4,3/4,3.5,2,479(-3),[地] 河津裕昭
2,3,4,4,ウィーゴー,牡3,55,山崎誠士,1:35.4,ハナ,5.5,3,480(+3),[地] 林隆之
3,4,8,9,アースパイプ,牡5,56,御神本訓,1:35.7,1.1/2,2.9,1,506(+8),[地] 高月賢一
4,5,6,6,ミニ,牡4,56,石崎駿,1:35.9,1,19.6,7,469(-5),[地] 田辺陽一
5,6,1,1,ファルコンクロウ,牡5,56,藤江渉,1:35.9,ハナ,12.1,6,463(-5),[地] 岡田一男
6,7,7,7,コスモリボン,牝5,54,和田譲治,1:36.3,2,49.5,9,492(+2),[地] 高月賢一
7,8,3,3,グレコ,牝5,54,的場文男,1:36.7,2,27.5,8,453(+6),[地] 加藤誠一
8,9,2,2,マイネルハーシェル,牡5,56,繁田健一,1:37.5,4,9.5,5,477(+1),[地] 鈴木義久
9,10,7,8,アルマトゥーラ,牡7,56,拜原靖之,1:39.4,9,190.0,10,458(-9),[地] 山崎尋美
