,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,8,キスミープリンス,牡7,57,坂井英光,1:42.7,,21.6,7,466(-2),[地] 小久保智
1,2,7,11,ノーキディング,牡4,57,赤岡修次,1:43.3,3,5.7,3,500(-7),[地] 矢野義幸
2,3,6,10,サーマウント,牡5,57,森泰斗,1:43.3,クビ,3.6,2,485(+7),[地] 山中尊徳
3,4,3,3,ロイヤルトリニティ,牡4,55,真島大輔,1:43.4,1/2,14.8,4,449(-2),[地] 矢野義幸
4,5,5,7,ロンドンアイ,牡6,57,戸崎圭太,1:43.6,3/4,2.0,1,545(+6),[地] 八木仁
5,6,7,12,ガイエスブルク,牡8,57,的場文男,1:44.0,2,36.2,8,485(-3),[地] 小久保智
6,7,2,2,メジャーアスリート,牡6,57,山崎誠士,1:44.0,アタマ,36.7,9,520(+1),[地] 山崎尋美
7,8,1,1,イーサンヘイロー,牡5,57,瀧川寿希,1:44.1,3/4,21.5,6,496(0),[地] 田辺陽一
8,9,4,5,トレボーネ,セ7,57,矢野貴之,1:44.3,1,106.5,12,453(-2),[地] 椎名広明
9,10,3,4,ハバナマティーニ,牡7,55,杉村一樹,1:44.5,1,70.9,11,492(-1),[地] 池田孝
10,11,8,14,トーセンヤッテキタ,牡8,55,張田昂,1:45.0,2.1/2,184.7,14,523(0),[地] 小久保智
11,12,4,6,ダノンミル,セ7,57,酒井忍,1:45.2,1,64.6,10,477(+18),[地] 今井輝和
12,13,8,13,メイショウパーシー,牡6,55,町田直希,1:45.5,1.1/2,180.6,13,493(-5),[地] 鈴木義久
13,14,6,9,リアハッピー,牝5,53,今野忠成,1:45.9,2,17.6,5,451(-9),[地] 安池成実
