,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ルールソヴァール,セ6,56,幸英明,2:07.8,,2.8,1,498(+2),[東] 高木登
1,2,5,5,トップディーヴォ,牡6,56,横山典弘,2:08.5,4,3.4,2,485(-9),[西] 昆貢
2,3,7,10,マイネルバサラ,牡5,58,柴田大知,2:08.7,1.1/4,3.8,3,482(+6),[東] 松山将樹
3,4,4,4,キクノソル,牡8,56,田中学,2:09.8,6,135.9,9,521(-9),[地] 田中範雄
4,5,3,3,ミッキーヘネシー,牡9,56,岡村健司,2:10.1,1.1/2,560.5,11,482(-5),[地] 別府真司
5,6,2,2,フリビオン,牡4,55,西川敏弘,2:10.4,1.1/2,41.5,6,449(-3),[地] 中西達也
6,7,5,6,デリッツァリモーネ,セ7,56,山口勲,2:10.4,アタマ,134.8,8,462(-14),[地] 真島元徳
7,8,6,8,キョウワカイザー,牡8,56,真島正徳,2:10.9,2.1/2,106.4,7,543(+3),[地] 大垣敏夫
8,9,7,9,クリノスターオー,牡8,57,Ｍ．デム,2:11.1,1.1/4,5.6,4,536(-8),[西] 高橋義忠
9,10,6,7,コパノチャーリー,牡6,56,川田将雅,2:11.5,2,8.6,5,521(-2),[西] 村山明
10,11,8,12,コウザンゴールド,牡6,56,鮫島克也,2:11.7,1,403.7,10,527(-7),[地] 手島勝利
11,12,8,11,アクロマティック,セ8,56,吉田順治,2:16.7,大,640.3,12,453(+2),[地] 山田義人
