,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,マルブツリード,牡6,56,浜中俊,1:45.2,,6.6,3,502(0),[西] 大根田裕
1,2,7,14,メイショウクオリア,牡4,55,武豊,1:45.5,1.3/4,5.6,2,460(-2),[西] 西橋豊治
2,3,3,5,メイショウサライ,牡8,56,藤岡康太,1:45.5,アタマ,17.9,7,464(-2),[西] 増本豊
3,4,6,11,ニューイチトク,牡4,55,小牧太,1:45.6,3/4,2.6,1,472(+4),[西] 吉田直弘
4,5,1,2,ラッキーブレイク,牡8,55,赤木高太,1:45.7,1/2,112.4,13,482(+2),[西] 音無秀孝
5,6,6,12,マイプリティワン,牡5,54,安藤光彰,1:45.7,クビ,10.4,5,470(0),[西] 石坂正
6,7,7,13,コウジンアルス,牡7,52,太宰啓介,1:45.8,1/2,12.1,6,486(0),[東] 松山将樹
7,8,4,7,タガノエクリプス,牡6,54,橋本美純,1:45.9,1/2,132.1,14,512(+4),[西] 川村禎彦
8,9,1,1,タートルベイ,牡4,52,酒井学,1:45.9,ハナ,35.6,10,498(+2),[西] 田島良保
9,10,3,6,クリーン,牡5,55,幸英明,1:46.1,1.1/4,24.6,8,598(+2),[西] 音無秀孝
10,11,5,9,タガノサイクロン,牡6,55,川田将雅,1:46.4,1.3/4,7.4,4,494(-4),[西] 池添兼雄
11,12,2,3,ウインカーディナル,牡7,52,国分恭介,1:46.5,クビ,225.0,16,480(-4),[西] 中竹和也
12,13,2,4,ハスフェル,牡7,52,渡辺薫彦,1:46.7,1.1/2,140.3,15,470(-4),[西] 南井克巳
13,14,8,16,ダノンビクトリー,牡8,54,上村洋行,1:46.9,1.1/4,110.8,12,480(+8),[西] 小崎憲
14,15,4,8,キングブレーヴ,牡5,54,松山弘平,1:47.2,1.3/4,33.2,9,472(-4),[西] 田中章博
15,16,8,15,エイシンラージヒル,牡7,53,和田竜二,1:47.6,2.1/2,37.9,11,524(+6),[西] 中尾秀正
