,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,スピーディドゥ,牡5,54,内田博幸,1:41.6,,---,4,489(+2),[地] 高橋三郎
1,2,5,5,ケンチャム,牡5,55,佐藤隆,1:41.9,1.1/2,---,3,532(-2),[地] 川島正行
2,3,6,6,キングリファール,牡4,54,石崎隆之,1:42.1,1,---,1,496(+5),[地] 川島正行
3,4,8,10,ハセノガルチ,牡7,54,白田日出,1:42.5,2,---,5,464(-5),[地] 出川克己
4,5,7,7,ゴールドマイニング,牡4,54,一ノ瀬亨,1:42.7,1,---,6,494(-2),[地] 秋山重美
5,6,3,3,エリモソルジャー,牡6,54,久保秀男,1:43.2,2.1/2,---,2,468(+5),[地] 武井栄一
6,7,2,2,エーピージュリアン,牡8,54,金子正彦,1:43.5,1.1/2,---,10,476(+3),[地] 三橋三吉
7,8,8,9,ケイシュウカラー,牡6,53,岩城方元,1:43.7,1,---,9,465(-2),[地] 足立勝久
8,9,7,8,セイウンザン,牡7,54,桑島孝春,1:44.3,3,---,8,443(-1),[地] 内田勝義
9,10,4,4,モンスター,牡6,54,見沢譲治,1:45.3,5,---,7,474(+3),[地] 長谷川三
