,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ニッケルスイソ,牡6,55,的場文男,1:41.9,,---,7,497(+3),[地] 阪本泰之
1,2,4,4,ヤスミダブリン,牡4,55,内田博幸,1:41.9,アタマ,---,1,471(+6),[地] 大山二三
2,3,8,12,マユネドラゴン,牡5,55,酒井忍,1:42.3,2,---,9,480(+8),[地] 大山二三
3,4,1,1,アオイキクノオウジ,牡5,55,山田信大,1:42.4,クビ,---,10,454(+1),[地] 大山一男
4,5,8,11,カガリボーイ,牡3,55,堀千亜樹,1:42.4,アタマ,---,11,500(-3),[地] 赤間清松
5,6,6,8,ノーザンヒカリ,セ4,55,今野忠成,1:42.7,1.1/2,---,3,501(+7),[地] 岡部盛雄
6,7,5,5,マキバセイント,牝6,53,吉井竜一,1:42.7,アタマ,---,6,446(+5),[地] 飯野貞次
7,8,5,6,オペラボーイ,牡4,55,石崎隆之,1:43.2,2.1/2,---,4,484(-1),[地] 太田進
8,9,7,9,セイントティアラ,牝5,53,立花伸,1:43.5,1.1/2,---,2,494(-1),[地] 荒居貴美
9,10,3,3,イブキザブル,牡4,55,森下博,1:44.5,5,---,8,442(+2),[地] 河津裕昭
10,11,2,2,セイントグリーン,牡4,55,脇本一幸,1:45.1,3,---,5,471(-1),[地] 中村健二
11,12,7,10,リンドウラカワ,牡5,55,市村誠,1:45.8,3,---,12,453(+5),[地] 山藤統宏
