,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ムーンバレイ,牡5,57,倉地学,2:05.1,,1.5,1.0,511(-2),[地] 角田輝也
1,2,2,2,ワンダータイキ,牡5,57,和田竜二,2:05.4,1.1/2,5.3,3.0,472(0),[西] 佐藤正雄
2,3,4,4,ワンダークラフティ,牡3,55,安部幸夫,2:06.4,5,4.3,2.0,512(-10),[西] 湯浅三郎
3,4,7,8,マイネルジュネス,牡3,55,長谷川浩,2:07.3,4,6.1,4.0,450(-4),[西] 中村均
4,5,5,5,メモリーキルト,牡5,57,丸野勝虎,2:07.3,クビ,97.5,7.0,487(+7),[地] 塚田隆男
5,6,7,7,クルセイズ,牝5,55,柿原翔,2:07.4,クビ,78.0,6.0,452(-5),[地] 坂口義幸
6,7,8,10,ウエダボーイ,牡6,57,東川公則,2:07.7,1.1/2,26.8,5.0,464(0),[東] 小桧山悟
7,8,6,6,ジョウムラキング,牡8,57,山本茜,2:08.3,3,122.5,8.0,439(+1),[地] 松本克幸
8,9,8,9,ツルハチキング,牡7,57,吉本隆記,2:12.7,大,158.8,9.0,504(+2),[地] 瀬戸口悟
9,除,3,3,コウギョウライデン,牡7,57,岡部誠,,,---,,計不,[地] 松本克幸
