,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,タートルベイ,牡7,56,堀場裕充,1:50.2,,1.4,1,512(-2),[地] 金田一昌
1,2,6,7,タイガーストーン,牡6,56,田知弘久,1:50.5,1.1/2,60.8,8,529(-7),[地] 金田一昌
2,3,7,8,ヒカルプリンス,セ6,56,川添明弘,1:50.7,1,66.3,9,485(-13),[地] 佐藤茂
3,4,7,9,トウショウジオン,牡6,56,吉田晃浩,1:51.2,2.1/2,4.2,2,512(-7),[地] 佐藤茂
4,5,3,3,ウインクゴールド,牡5,56,加藤和義,1:51.3,クビ,69.5,10,518(-7),[地] 金田一昌
5,6,2,2,ミミチャン,牝4,54,米倉知,1:51.5,1,34.0,7,448(-3),[地] 中川雅之
6,7,1,1,テンシノデジタル,牡5,56,青柳正義,1:51.7,1,9.4,3,524(-9),[地] 鈴木正也
7,8,8,10,クロスデジタル,牡6,56,藤田弘治,1:51.7,アタマ,21.5,5,481(+3),[地] 黒木豊
8,9,5,5,ウインク,牝7,54,畑中信司,1:51.8,クビ,12.6,4,501(+4),[地] 金田一昌
9,10,6,6,サクラネクスト,牡8,56,松戸政也,1:51.9,3/4,26.6,6,467(+5),[地] 高橋俊之
10,11,4,4,ギンガセブン,牝5,54,吉原寛人,1:53.7,9,162.1,11,528(-3),[地] 加藤和宏
