,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,デライトメッセージ,牡4,57,吉村智洋,1:33.5,,10.2,4,486(0),[地] 南弘樹
1,2,8,9,ジューンブラジリエ,牡5,56,松浦政宏,1:33.7,3/4,5.8,2,468(-3),[地] 碇清次郎
2,3,1,1,マサタケゴールド,牡6,56,木村健,1:33.7,ハナ,7.2,3,489(-2),[地] 土屋洋之
3,4,6,6,ナムラタイショウ,セ7,56,寺地誠一,1:33.8,1/2,23.2,5,460(+1),[地] 黒田隆男
4,5,7,7,コルセア,セ5,56,永島太郎,1:33.9,3/4,29.8,6,476(-3),[地] 保利良平
5,6,4,4,アミフジエンブレム,牡9,56,大山真吾,1:34.2,1.3/4,82.3,9,462(-3),[地] 山口益巳
6,7,3,3,マルモグリフィス,牝8,54,大柿一真,1:34.2,クビ,45.9,8,470(-4),[地] 小牧毅
7,8,8,10,アシャカラウマ,牝4,54,田中学,1:34.3,1/2,1.4,1,495(+7),[地] 岡田利一
8,9,2,2,デンコウハシャ,セ5,56,杉浦健太,1:34.5,1,34.2,7,433(-1),[地] 尾林幸二
9,10,5,5,マグニフィカ,牡10,56,竹村達也,1:38.1,大,491.0,10,487(-7),[地] 山元博徳
