,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ブラウンシャトレー,牡3,54,安部幸夫,1:30.5,,---,1,448(+8),[地] 国光徹
1,2,8,9,コロモミキオー,牡3,54,宇都英樹,1:31.0,2.1/2,---,6,494(+10),[地] 斉藤弘光
2,3,1,1,テクノガルヒ,牡3,54,米山哲郎,1:31.3,1.1/2,---,3,454(+2),[地] 藤ヶ崎一
3,4,7,8,ナックブレーヴ,牝3,53,藤原良一,1:31.5,1,---,2,440(+10),[地] 野島三喜
4,5,7,7,ナーシャルバトル,牡3,54,吉田稔,1:32.6,5,---,7,440(0),[地] 竹下直人
5,6,6,6,シーズジェスター,牡3,54,安藤勝己,1:32.7,3/4,---,4,480(-2),[地] 鈴木良文
6,7,2,2,プラウドスペシャル,牡3,54,沢井守,1:32.8,1/2,---,8,470(+8),[地] 岩田幸一
7,8,4,4,ミールラヴェンダー,牝3,53,竹下太,1:34.4,8,---,5,478(-4),[地] 井上哲
8,9,8,10,ヘネシータッチ,牡3,54,河端秀俊,1:34.6,1,---,10,494(+6),[地] 今津勝之
9,10,3,3,スギノシャーディー,牝3,53,丹羽克輝,1:35.0,2,---,9,432(0),[地] 竹下直人
