,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,コアンドル,牝2,54,井上俊彦,1:14.8,,4.1,2.0,430(-2),[地] 林和弘
1,2,6,7,スパイア,牡2,55,桑村真明,1:15.2,2,3.0,1.0,526(0),[地] 松本隆宏
2,3,7,10,コスモランチャー,牡2,55,宮崎光行,1:15.3,1/2,5.1,4.0,448(+2),[地] 斉藤正弘
3,4,3,3,キボウノツバサ,牡2,55,岩橋勇二,1:16.1,4,7.6,5.0,526(+2),[地] 田中淳司
4,5,8,11,スズラン,牝2,54,佐々木国,1:16.3,1,11.1,6.0,446(-22),[地] 恵多谷豊
5,6,8,12,フジノパール,牝2,54,石川駿介,1:16.4,クビ,14.7,7.0,466(-6),[地] 米川昇
6,7,4,4,スペースオペラ,牝2,54,五十嵐冬,1:16.5,1/2,20.6,8.0,394(-8),[地] 広森久雄
7,8,7,9,ソフィア,牝2,54,桜井拓章,1:16.7,3/4,114.4,9.0,432(+2),[地] 伊藤隆志
8,9,2,2,エクランナクレ,牝2,54,服部茂史,1:16.7,ハナ,4.9,3.0,436(-2),[地] 佐藤英明
9,10,6,8,シャインビューティ,牝2,54,小国博行,1:17.8,5,123.2,10.0,426(+18),[地] 谷口常信
10,11,5,6,ベタキチ,牡2,55,小嶋久輝,1:18.0,1,152.6,11.0,458(-2),[地] 村上正和
11,取,5,5,アゾ,セ2,55,坂下秀樹,,,---,,計不,[地] 原孝明
