,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ブルーローレンス,牡7,56,的場文男,1:51.3,,13.5,7,499(+3),[地] 足立勝久
1,2,7,9,アートルマン,牡4,52,石崎隆之,1:51.4,クビ+クビ,2.5,1,562(-9),[地] 出川克己
2,3(降),3,3,プライドキム,牡6,56,佐藤裕太,1:51.4,,3.5,2,516(0),[地] 川島正行
3,4,6,7,チェレブラーレ,牡4,52,張田京,1:51.5,クビ,14.3,8,505(0),[地] 太田進
4,5,8,11,エスプリベン,牡4,54,山崎誠士,1:51.5,ハナ,12.1,6,506(0),[地] 久保秀男
5,6,5,6,トップサバトン,牡4,56,坂井英光,1:51.8,1.1/2,5.5,3,467(-8),[地] 堀千亜樹
6,7,2,2,サウンドサンデー,牡5,54,石崎駿,1:51.8,クビ,80.7,9,485(+3),[地] 松代真
7,8,4,4,シャコーオープン,牡8,56,真島大輔,1:52.0,1,165.7,11,504(+2),[地] 蛯名末五
8,9,8,12,ディープサマー,牡6,56,戸崎圭太,1:52.4,2,8.1,4,512(+4),[地] 川島正行
9,10,1,1,グリンセレブ,牝7,52,山田信大,1:52.5,3/4,165.7,11,504(+2),[地] 佐藤賢二
10,11,6,8,シャイニールック,牡5,56,内田博幸,1:52.8,1.1/2,10.6,5,481(+4),[地] 川島正行
11,12,7,10,ノムラリューオー,牡9,56,御神本訓,1:53.4,3,126.2,10,519(-8),[地] 石井勝男
