,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,リュウノシンゲン,牡4,56,山口勲,1:56.2,,1.7,1,493(-2),[地] 山田徹
1,2,3,3,シャンパンクーペ,牡6,55,山田義貴,1:56.4,1,5.8,3,558(0),[地] 山田徹
2,3,2,2,ミスカゴシマ,牝5,54,石川慎将,1:56.6,1,33.2,8,477(+5),[地] 平山宏秀
3,4,6,6,タガノファジョーロ,牡6,56,田中純,1:57.0,2,21.1,5,479(+5),[地] 九日俊光
4,5,5,5,コンカラー,牡6,56,長田進仁,1:57.0,クビ,30.9,7,486(-4),[地] 中川竜馬
5,6,8,11,ザビッグレディー,牝3,53,川島拓,1:57.1,クビ,89.4,11,515(+8),[地] 三小田幸
6,7,1,1,グレイトパール,牡9,56,倉富隆一,1:57.3,1,5.4,2,574(+14),[地] 川田孝好
7,8,8,10,タケノサイコウ,牡3,55,飛田愛斗,1:57.6,1.1/2,7.9,4,494(+7),[地] 古賀光範
8,9,4,4,パイロキネシスト,牡10,56,石川倭,1:57.7,クビ,65.3,10,512(+12),[地] 真島正徳
9,10,7,9,スパーダ,牡7,56,山下裕貴,1:58.1,2,35.9,9,522(+8),[地] 東眞市
10,11,6,7,マイネルジャスト,牡10,56,竹吉徹,2:00.4,大,28.9,6,487(+3),[地] 真島元徳
