,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,タガノジーニアス,牡7,57,下原理,2:05.2,,4.0,2,505(-1),[地] 新子雅司
1,2,4,4,エイシンニシパ,牡7,57,吉村智洋,2:06.0,4,1.8,1,511(+1),[地] 橋本忠明
2,3,1,1,ノーブルサターン,牡6,57,水野翔,2:06.1,クビ,6.9,3,526(+20),[地] 佐野謙二
3,4,8,11,ダルマワンサ,牡3,55,筒井勇介,2:06.7,3,91.3,9,432(+2),[地] 田口輝彦
4,5,6,8,タイガーアチーヴ,牡4,57,今井貴大,2:06.8,クビ,12.5,5,469(+5),[地] 原口次夫
5,6,7,9,アスタークライ,牡6,57,大畑雅章,2:07.2,2,284.8,12,461(0),[地] 原口次夫
6,7,6,7,ウインハイラント,牡6,57,加藤聡一,2:07.4,3/4,15.8,6,463(0),[地] 坂口義幸
7,8,7,10,ベイビータピット,セ8,57,矢野貴之,2:07.5,1/2,10.3,4,504(+4),[地] 岡林光浩
8,9,5,6,サンデンバロン,牡8,57,丹羽克輝,2:08.0,2.1/2,78.1,8,479(+4),[地] 塚田隆男
9,10,8,12,ポルタディソーニ,牝6,55,宮下瞳,2:08.1,クビ,126.6,10,442(+2),[地] 瀬戸口悟
10,11,5,5,メイショウオオゼキ,セ10,57,村上弘樹,2:09.0,4,251.2,11,476(-4),[地] 今津博之
11,12,3,3,シーアフェアリー,牝5,55,岡部誠,2:09.9,4,40.8,7,490(+6),[地] 安部幸夫
