,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ユーセイクインサー,牝2,54,今井貴大,1:29.5,,1.0,1.0,442(-2),[地] 倉地学
1,2,2,2,ノゾミオウカン,牡2,55,岡部誠,1:30.5,5,7.4,2.0,440(-2),[地] 錦見勇夫
2,3,7,7,ニシキオンファイア,牝2,54,大畑雅章,1:30.5,ハナ,12.9,3.0,433(-2),[地] 錦見勇夫
3,4,7,8,ホウライブルー,牝2,54,柿原翔,1:31.9,7,54.2,5.0,431(+1),[地] 藤ヶ崎一
4,5,3,3,ノブタカキング,牡2,55,宇都英樹,1:32.5,3,36.2,4.0,462(+1),[地] 藤ヶ崎一
5,6,6,6,オープンスタンス,牡2,55,丹羽克輝,1:32.9,2,289.0,9.0,459(0),[地] 竹下直人
6,7,5,5,セシリアプリンセス,牝2,54,横井将人,1:33.1,1.1/2,102.0,7.0,473(+3),[地] 藤ヶ崎一
7,8,8,10,コハクフェアリー,牝2,54,竹下太,1:33.6,2.1/2,72.3,6.0,470(0),[地] 錦見勇夫
8,9,8,9,ミラクルテンユウ,牝2,54,兒島真二,1:34.9,6,173.4,8.0,441(+1),[地] 塚田隆男
9,除,1,1,メモリーガイ,牡2,55,藤原良一,,,---,,446(+1),[地] 塚田隆男
