,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,シャルフジン,牡3,56,御神本訓,1:51.7,,3.6,2.0,487(-1),[地] 川島正一
1,2,3,3,ナッジ,牡3,57,矢野貴之,1:52.0,1.1/2,3.2,1.0,486(+6),[地] 佐野謙二
2,3,7,8,シルトプレ,牡3,57,本橋孝太,1:52.0,クビ,4.0,3.0,461(-1),[地] 米谷康秀
3,4,1,1,マイブレイブ,牡3,56,本田正重,1:53.0,5,7.3,4.0,502(+4),[地] 川島正一
4,5,6,6,クライオジェニック,牡3,55,安藤洋一,1:53.0,ハナ,9.7,6.0,547(-1),[地] 藤田輝信
5,6,7,9,ライアン,牡3,57,的場文男,1:53.2,1,7.6,5.0,468(-2),[地] 小久保智
6,7,2,2,マイジュネス,牡3,55,川島正太,1:54.1,4,337.7,10.0,449(-12),[地] 山田信大
7,8,8,11,グレイテストワーク,牡3,55,森泰斗,1:54.3,1,37.6,7.0,494(-4),[地] 藤田輝信
8,9,6,7,ミスターブラスト,牡3,56,石崎駿,1:54.3,アタマ,46.8,8.0,457(-1),[地] 石井勝男
9,10,4,4,バイザウェイ,牡3,56,山口達弥,1:55.9,8,160.2,9.0,463(-3),[地] 林正人
10,除,5,5,クロールキック,牡3,55,達城龍次,,,---,,479(+3),[地] 栗田裕光
