,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ブンブンマル,牡4,55.0,加藤聡一,1:35.4,,6.0,4,488(+8),[地] 川西毅
1,2,7,8,コンビーノ,牝3,54.0,塚本征吾,1:35.4,クビ,3.3,2,442(-2),[地] 竹下直人
2,3,3,3,ヒロシゲウェーブ,セ6,54.5,浅野皓大,1:36.1,3,2.4,1,457(+2),[地] 今津博之
3,4,6,6,ドリームスイーブル,牡7,55.0,大畑雅章,1:36.4,1.1/2,65.7,8,483(+2),[地] 倉地学
4,5,8,11,アドマイヤムテキ,牡9,56.0,岡部誠,1:36.6,1,34.5,6,491(+5),[地] 角田輝也
5,6,4,4,スマートサーブル,牡6,54.0,丸山真一,1:36.8,1,101.0,10,497(-6),[地] 竹下直人
6,7,1,1,シンコーマーチャン,牡8,55.0,丸野勝虎,1:37.4,3,59.0,7,510(+2),[地] 今津博之
7,8,8,10,エッシャー,セ8,55.0,村上弘樹,1:37.6,1,5.2,3,485(-9),[地] 瀬戸口悟
8,9,6,7,カツゲキキトキト,牡9,56.0,丹羽克輝,1:37.9,1.1/2,10.0,5,523(+9),[地] 錦見勇夫
9,10,7,9,ウインレゴリス,牡4,54.0,渡辺竜也,1:38.4,2.1/2,144.0,11,506(-3),[地] 藤ヶ崎一
10,11,5,5,タイガーアチーヴ,牡6,55.0,保園翔也,1:39.4,5,78.8,9,466(+4),[地] 原口次夫
