,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,フォーティファイド,牡8,57,御神本訓,2:10.2,,9.6,4,508(0),[地] 渡辺和雄
1,2,3,3,セントマーチ,牡5,55,今野忠成,2:10.5,1.1/2,2.5,1,467(-1),[地] 矢野義幸
2,3,4,5,ケイアイサンダー,セ8,57,戸崎圭太,2:11.0,2.1/2,13.6,5,516(+4),[地] 川島正行
3,4,1,1,プレティオラス,牡4,57,真島大輔,2:11.0,アタマ,3.2,2,465(+4),[地] 森下淳平
4,5,7,10,ドラゴンキラリ,牡6,55,脇田創,2:11.0,ハナ,23.0,7,512(+12),[地] 柿本政男
5,6,4,4,ヴォルテックス,牡6,55,本橋孝太,2:11.1,3/4,3.3,3,473(-4),[地] 石井勝男
6,7,6,9,マチカネヒヨドリ,牡7,53,金子正彦,2:11.3,1,169.8,11,455(-4),[地] 冨田敏男
7,8,8,12,シャインモーメント,牡8,57,佐藤博紀,2:11.6,1.3/4,163.5,10,496(-7),[地] 佐宗応和
8,9,5,6,ビービーガザリアス,牡6,53,服部茂史,2:11.8,1,40.5,8,498(-3),[地] 村上頼章
9,10,7,11,サイレントスタメン,牡7,57,町田直希,2:11.9,3/4,103.9,9,488(-11),[地] 田辺陽一
10,11,5,7,ドリームストライド,牡8,55,張田京,2:12.9,5,22.0,6,508(-5),[地] 安池成実
11,12,8,13,トーセンスターン,牡8,55,坂井英光,2:13.7,4,220.2,12,456(-11),[地] 小久保智
12,13,6,8,ナッシュ,牡9,55,吉井竜一,2:14.3,3,220.2,12,483(-1),[地] 飯野文明
