,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,トゥザヴィクトリー,牝5,55,藤田伸二,1:46.8,,1.8,1,482(-2),[西] 池江泰郎
1,2,4,4,エイダイクイン,牝6,55,二本柳壮,1:46.9,クビ,27.8,7,422(+2),[東] 鈴木康弘
2,3,8,12,サンデーピクニック,牝5,55,武幸四郎,1:47.5,3.1/2,5.1,2,478(-6),[西] 森秀行
3,4,5,7,ハイフレンドコード,牝6,55,松永幹夫,1:47.5,クビ,10.0,4,504(+2),[東] 中島敏文
4,5,4,5,ミホギャラリー,牝5,55,青木芳之,1:47.7,1,77.6,10,474(+2),[東] 藤沢和雄
5,6,6,9,エリモセントラル,牝6,55,山田泰誠,1:47.9,1.1/2,103.4,11,458(0),[西] 大久保正
6,7,6,8,プリエミネンス,牝4,52,岡部幸雄,1:48.0,1/2,25.6,6,454(+4),[東] 伊藤圭三
7,8,7,11,カートゥーン,牝6,55,四位洋文,1:48.0,ハナ,6.1,3,470(+6),[西] 松田国英
8,9,8,13,フェザンレーヴ,牝7,55,田面木博,1:48.7,4,222.9,13,430(0),[東] 高松邦男
9,10,7,10,ヒダカビギン,牝7,55,村田一誠,1:48.8,3/4,53.7,9,464(-2),[東] 柄崎孝
10,11,5,6,ヴァイタルトラック,牝6,55,勝浦正樹,1:48.9,クビ,157.2,12,460(-2),[東] 中野栄治
11,12,1,1,ブゼンキャンドル,牝5,55,上村洋行,1:49.0,3/4,49.4,8,468(+6),[西] 松田博資
12,13,2,2,レッドチリペッパー,牝5,56,安田康彦,1:49.1,1/2,12.2,5,486(+4),[西] 松田博資
