,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ジェネラルエリア,牝2,54,加藤聡一,1:43.7,,2.1,2,476(0),[地] 川西毅
1,2,7,9,フクダイトウリョウ,牡2,56,岡部誠,1:44.3,3,1.8,1,512(+2),[地] 角田輝也
2,3,3,3,ユーセイシューター,牡2,55,丸山真一,1:44.6,1.1/2,48.6,5,442(+5),[地] 倉地学
3,4,5,5,ツナグ,牡2,55,大畑雅章,1:46.1,7,10.3,4,460(+4),[地] 荒巻透
4,5,6,6,バットウタイ,牡2,55,加藤誓二,1:46.6,2.1/2,140.0,8,466(-4),[地] 荒巻透
5,6,1,1,アップビリオン,牡2,55,丸野勝虎,1:46.7,1/2,142.6,9,475(0),[地] 倉地学
6,7,6,7,ダンスヘイロー,牡2,55,柿原翔,1:47.6,4,181.0,10,433(+6),[地] 坂口義幸
7,8,7,8,コマジオウ,牝2,54,山田祥雄,1:47.8,1,368.7,11,467(-2),[地] 藤ヶ崎一
8,9,8,11,メモリーソウル,牡2,55,友森翔太,1:48.0,1,10.1,3,453(+9),[地] 塚田隆男
9,10,2,2,ヒーローニシキ,牡2,53,木之前葵,1:48.6,3,105.3,6,433(+2),[地] 錦見勇夫
10,11,8,10,エイシンサクラソウ,牝2,52,宮下瞳,1:49.0,2,114.9,7,430(-7),[地] 竹口勝利
