,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,アダムスピーク,牡5,57,内田博幸,1:35.8,,2.3,1,474(0),[西] 石坂正
1,2,5,10,ハイパーチャージ,セ4,57,戸崎圭太,1:35.9,1/2,7.5,4,492(-10),[東] 萩原清
2,3,6,12,ロジテール,牡5,57,松岡正海,1:36.3,2.1/2,14.3,5,478(0),[東] 新開幸一
3,4,4,8,オメガスパーキング,牡5,57,北村宏司,1:36.5,1.1/2,6.5,3,480(-6),[東] 奥平雅士
4,5,1,1,トランザムスター,牡4,57,福永祐一,1:36.5,ハナ,5.7,2,560(0),[西] 中内田充
5,6,1,2,シュガーヒル,牡5,57,田中勝春,1:36.6,クビ,72.6,13,476(-14),[東] 国枝栄
6,7,3,5,アルスマルカート,牡6,57,蛯名正義,1:36.8,1.1/4,22.5,8,464(-2),[西] 矢作芳人
7,8,8,15,サトノレオパード,セ5,57,柴田善臣,1:36.8,ハナ,42.3,10,498(+2),[東] 藤沢和雄
8,9,6,11,ヴェルデホ,牡4,57,横山典弘,1:37.5,4,15.1,7,502(-14),[東] 尾関知人
9,10,7,14,バサラヴォーグ,牡5,57,田辺裕信,1:37.6,3/4,37.1,9,486(+6),[東] 大竹正博
10,11,3,6,ディアグリスター,牡4,57,吉田豊,1:37.7,クビ,56.7,12,474(+2),[東] 高橋裕
11,12,2,3,ロックシンガー,牡5,57,的場勇人,1:37.8,3/4,283.7,16,488(-12),[東] 的場均
12,13,8,16,タイセイローマン,牡5,57,武士沢友,1:38.3,3,14.3,6,498(+2),[東] 新開幸一
13,14,2,4,カピオラニパレス,牡6,57,吉田隼人,1:38.4,1/2,45.1,11,518(+20),[西] 今野貞一
14,15,7,13,チャンピオンヤマト,牡5,57,村田一誠,1:39.7,8,257.2,15,462(-4),[東] 谷原義明
15,16,4,7,タイセイワイルド,牡7,57,柴田大知,1:40.0,1.3/4,214.2,14,476(-2),[東] 二ノ宮敬
