,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,フサイチバルドル,セ9,57,赤岡修次,2:08.2,,1.2,1,491(-4),[地] 田中守
1,2,5,5,スパイナルコード,牡6,57,永森大智,2:09.5,6,24.5,6,469(+7),[地] 大関吉明
2,3,7,8,ホーマンクラフト,牡7,57,倉兼育康,2:09.6,3/4,5.2,2,451(+15),[地] 松木啓助
3,4,2,2,グランシング,牡4,57,中西達也,2:10.2,3,9.7,3,530(+5),[地] 炭田健二
4,5,4,4,オリジナルステップ,牡10,57,宮川実,2:10.4,3/4,16.8,4,448(+2),[地] 打越初男
5,6,6,6,キングルーキー,牡7,57,高橋利幸,2:10.5,3/4,137.1,9,490(0),[地] 別府真司
6,7,8,11,エーシンサニーデイ,牡4,57,上田将司,2:10.7,3/4,20.4,5,471(+8),[地] 平和人
7,8,1,1,ボーマタン,牡5,57,別府真衣,2:10.7,アタマ,44.0,7,452(+3),[地] 大関吉明
8,9,8,10,ゲイリージュピター,牡10,57,西川敏弘,2:10.7,クビ,47.6,8,483(-1),[地] 大関吉明
9,10,7,9,ゲットクール,牡8,57,西森将司,2:11.9,6,201.6,11,496(-3),[地] 別府真司
10,11,6,7,マリスブラッシュ,牡9,57,目迫大輔,2:12.8,4,190.4,10,509(-4),[地] 田中譲二
