,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,ロイヤルボス,牡5,54,張田京,1:39.6,,8.1,3.0,540(-1),[地] 三坂盛雄
1,2,1,1,アジュディミツオー,牡8,56,内田博幸,1:39.7,3/4,2.4,2.0,542(+5),[地] 川島正行
2,3,5,10,クレイアートビュン,牡5,56,御神本訓,1:40.2,3,9.0,4.0,458(-2),[地] 小久保智
3,4,7,13,マズルブラスト,牡7,57,川島正太,1:40.3,3/4,39.1,8.0,536(-6),[地] 川島正行
4,5,8,16,ディアヤマト,牡4,56,坂井英光,1:40.5,1.1/4,40.9,9.0,514(-8),[地] 月岡健二
5,6,3,5,マンオブパーサー,牡6,56,戸崎圭太,1:40.7,3/4,2.4,1.0,510(-7),[地] 川島正行
6,7,4,8,ベルモントサンダー,牡8,56,吉田稔,1:40.7,クビ,12.4,5.0,506(+1),[地] 出川克己
7,8,6,11,ベルモントギルダー,牡7,56,石崎隆之,1:41.1,2,27.3,6.0,477(-2),[地] 出川克己
8,9,1,2,ギャンブルオンミー,牡4,57,繁田健一,1:41.3,1.1/4,31.3,7.0,493(0),[地] 佐藤賢二
9,10,8,15,ニックバニヤン,牡4,58,今野忠成,1:41.5,1,43.5,10.0,475(-4),[地] 佐々木洋
10,11,7,14,コアレスデジタル,牡9,56,石崎駿,1:42.2,3.1/2,82.5,11.0,527(-4),[地] 川村昭男
11,12,5,9,サンキューウィン,セ6,54,柏木健宏,1:42.3,1/2,143.5,12.0,497(+1),[地] 高柳恒男
12,13,6,12,ノムラリューオー,牡10,56,的場文男,1:42.6,1.1/2,160.1,13.0,518(-5),[地] 石井勝男
13,14,2,4,スズランメイク,牝7,50,和田譲治,1:43.4,4,173.3,14.0,466(-16),[地] 高岩孝敏
14,取,2,3,チヨノドラゴン,牝6,50,酒井忍,,,---,,計不,[地] 高橋三郎
15,取,3,6,モエレラッキー,牡4,56,森泰斗,,,---,,計不,[地] 久保與造
