,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ピエールタイガー,牡4,57,真島大輔,1:38.9,,1.3,1,496(+5),[地] 荒山勝徳
1,2,5,7,タマモスクワート,牡7,57,見沢譲治,1:39.5,3,20.7,4,496(-3),[地] 小久保智
2,3,8,13,ジュウクリュウオウ,牡5,53,戸崎圭太,1:39.8,1.1/2,4.2,2,500(-5),[地] 八木仁
3,4,7,12,コスモフォース,牡6,55,山崎誠士,1:40.1,1.1/2,31.5,7,503(+1),[地] 河津裕昭
4,5,3,4,ギャンブルオンミー,牡7,57,繁田健一,1:40.4,1.1/2,30.2,6,488(-8),[地] 佐藤賢二
5,6,6,9,アークビスティー,牡6,55,今野忠成,1:40.8,2,98.9,10,540(-3),[地] 岡林光浩
6,7,5,8,ビクトリースガ,牡5,53,町田直希,1:41.1,1.1/2,117.9,11,510(+3),[地] 秋山重美
7,8,4,5,シツジツゴウケン,牡6,57,的場文男,1:41.3,1,15.0,3,500(+5),[地] 内田勝義
8,9,3,3,アンシャンレジーム,牡6,53,御神本訓,1:41.9,3,39.0,8,535(+1),[地] 森下淳平
9,10,1,1,サイレントスタメン,牡6,57,金子正彦,1:41.9,アタマ,238.5,12,490(-5),[地] 田辺陽一
10,11,4,6,コテキタイ,牝3,53,張田京,1:42.1,3/4,22.1,5,456(-6),[地] 内田勝義
11,12,8,14,グランドバイオ,牡8,55,本橋孝太,1:42.5,2,389.4,14,502(-2),[地] 山崎尋美
12,13,6,10,ファーストグロース,牡5,53,加藤和博,1:42.9,2,76.0,9,483(+5),[地] 川島豊
13,14,7,11,ケイアイスイジン,牡7,57,折笠豊和,1:43.5,3,327.3,13,458(-4),[地] 冨田敏男
