,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,タワリングドリーム,セ8,57,木村芳晃,1:36.8,,---,1,499(+12),[地] 森山英雄
1,2,6,7,エンジェルラック,牝4,54,丸山侯彦,1:37.0,1,---,4,474(-1),[地] 浜田一夫
2,3,5,5,モールドオプトレー,セ9,56,金井正幸,1:37.1,クビ,---,7,441(-4),[地] 法理勝弘
3,4,3,3,オピニオンリーダー,牡5,55,福元弘二,1:37.3,1,---,3,517(+2),[地] 酒井一則
4,5,6,6,ベストサウンド,牡5,56,早川順一,1:37.7,2,---,5,469(-1),[地] 金田一昌
5,6,8,10,テンリットル,牡6,57,水野貴史,1:37.9,1,---,2,468(-5),[地] 川嶋弘吉
6,7,1,1,サンクスメモリー,牡9,57,内田利雄,1:38.3,2,---,6,464(-4),[地] 法理勝弘
7,8,4,4,ソーウンムテキ,牡7,56,鈴木正,1:38.8,2.1/2,---,8,449(+4),[地] 井田荘一
8,9,7,9,ブラックベス,牡7,57,久保田政,1:38.8,クビ,---,11,487(-2),[地] 一倉昌行
9,10,7,8,アイエスビッグ,牡6,55,大木義一,1:39.1,1.1/2,---,8,472(-1),[地] 金田鼎
10,11,2,2,キンシャイ,牝8,54,矢野貴之,1:39.3,1,---,10,473(+3),[地] 井田荘一
