,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ヒシウォーシイ,牡5,57,岡部誠,2:02.5,,1.3,1,449(+2),[地] 川西毅
1,2,3,3,トミノダンディ,牡6,57,東川公則,2:02.6,クビ,10.6,3,495(-3),[地] 藤田正治
2,3,6,6,ヤマタケゴールデン,牡7,57,大畑雅章,2:03.5,4,16.1,4,516(-4),[地] 今津勝之
3,4,7,7,エーシンアクセラン,牡6,57,花本正三,2:03.5,クビ,5.3,2,479(+1),[地] 伊藤強一
4,5,2,2,ワイティタッチ,牡6,57,竹下太,2:03.6,クビ,17.5,5,439(+11),[地] 桜井今朝
5,6,4,4,トーセンマエストロ,牡8,57,向山牧,2:05.4,9,25.0,7,475(+5),[地] 後藤正義
6,7,8,9,レオパードクリーク,牡5,57,安部幸夫,2:05.5,1/2,23.7,6,501(+8),[地] 角田輝也
7,8,8,10,シュウボンバー,牡5,57,丸野勝虎,2:06.4,4,69.3,9,493(-14),[地] 角田輝也
8,9,7,8,マイネルブラジリエ,牡8,57,筒井勇介,2:07.3,4,163.4,10,471(+3),[地] 法理勝弘
9,10,5,5,アートルマン,牡6,57,佐藤友則,2:07.5,1.1/2,44.0,8,552(+1),[地] 青木達彦
