,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,フライオールデイズ,牡4,55,阪野学,1:52.6,,2.5,1,510(-12),[地] 田中正二
1,2,4,4,フレアリングダイヤ,牡4,57,山本咲希,1:52.9,1.1/2,4.5,3,506(+4),[地] 村上正和
2,3,3,3,スウィフトハート,牡5,57,井上俊彦,1:53.0,3/4,9.9,5,494(+8),[地] 林和弘
3,4,7,8,ビービーボヌール,牡7,55,松井伸也,1:53.3,1.1/2,17.3,6,500(+4),[地] 林和弘
4,5,7,7,アトス,牡4,57,五十嵐冬,1:53.5,1,3.4,2,448(0),[地] 林和弘
5,6,6,6,ゴッドパイレーツ,牝5,53,落合玄太,1:54.2,3,43.0,7,458(+4),[地] 桧森邦夫
6,7,2,2,ペイシャガンセ,牝4,53,服部茂史,1:54.3,1/2,7.6,4,494(0),[地] 田中正二
7,8,1,1,ジュンアイノキミ,牝5,53,岩橋勇二,1:55.5,6,54.3,8,464(+4),[地] 米川昇
8,9,5,5,カツゲキジャパン,セ4,55,桑村真明,1:55.6,1/2,62.1,9,442(-12),[地] 廣森久雄
9,10,8,10,ゴールドトランプ,牡5,55,黒澤愛斗,1:57.0,7,127.9,10,470(+4),[地] 山田和久
