,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,5,ナカヤマフェスタ,牡2,55,蛯名正義,1:47.7,,27.5,9,450(0),[東] 二ノ宮敬
1,2,2,2,ブレイクランアウト,牡2,55,武豊,1:47.7,クビ,2.1,1,436(-4),[東] 戸田博文
2,3,4,6,サンカルロ,牡2,55,吉田豊,1:47.9,1.1/4,12.1,4,482(-4),[東] 大久保洋
3,4,6,9,ダノンカモン,牡2,55,福永祐一,1:48.1,1.1/4,4.4,2,520(-6),[西] 池江泰寿
4,5,3,4,スズカワグナー,牡2,55,安藤勝己,1:48.3,1.1/4,8.1,3,462(-8),[西] 橋田満
5,6,1,1,マッハヴェロシティ,牡2,55,柴田善臣,1:48.4,1/2,21.5,7,510(+8),[東] 武藤善則
6,7,8,14,セイクリッドバレー,牡2,55,柴山雄一,1:48.4,ハナ,29.7,10,476(0),[東] 高橋裕
7,8,7,12,ラインブラッド,牡2,55,松岡正海,1:48.7,1.3/4,136.5,14,484(+10),[西] 領家政蔵
8,9,8,13,ヒラボクエクセル,牡2,55,後藤浩輝,1:48.7,クビ,36.7,11,518(+12),[東] 国枝栄
9,10,3,3,メイショウドンタク,牡2,55,藤田伸二,1:48.7,アタマ,14.8,5,490(-4),[西] 安田伊佐
10,11,5,7,バックハウス,牡2,55,ルメール,1:48.8,クビ,22.8,8,454(+2),[東] 的場均
11,12,6,10,スズカケ,牡2,55,幸英明,1:49.1,2,124.4,13,514(-2),[東] 岩戸孝樹
12,13,7,11,ピサノシンボル,牡2,55,ペリエ,1:49.2,クビ,16.2,6,488(-4),[東] 藤沢和雄
13,14,5,8,フレンドケント,牡2,55,勝浦正樹,1:49.4,1.1/4,71.5,12,524(+4),[東] 菊川正達
