,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ガルボマンボ,牡3,56,林謙佑,2:08.1,,1.7,1,448(+4),[地] 細川忠義
1,2,8,11,ヴェレノ,牝3,54,畑中信司,2:08.9,4,3.3,2,433(+6),[地] 宮川真衣
2,3,1,1,ナナコロビヤオキ,牡3,56,倉兼育康,2:10.1,6,4.1,3,492(+3),[地] 細川忠義
3,4,5,5,チアアップ,牝3,54,西川敏弘,2:10.6,2.1/2,22.1,4,509(+7),[地] 松木啓助
4,5,3,3,モズクルードラゴン,牡3,56,岡村卓弥,2:11.0,2,94.8,8,485(0),[地] 雑賀正光
5,6,7,9,アラバド,牡3,56,赤岡修次,2:11.4,2,114.6,9,463(+2),[地] 工藤真司
6,7,6,8,マオノウイッシュ,牝3,54,多田羅誠,2:11.7,1.1/2,88.7,7,488(0),[地] 工藤真司
7,8,6,7,ベルイルアンメール,牝3,54,永森大智,2:12.1,2,83.0,6,432(+1),[地] 雑賀正光
8,9,5,6,パスポートチェック,牡3,56,岡遼太郎,2:12.5,2,45.7,5,495(+8),[地] 中西達也
9,10,7,10,サンコーチ,牡3,56,妹尾浩一,2:14.1,8,366.9,12,506(+4),[地] 中西達也
10,11,2,2,サーキットブレイク,牡3,56,塚本雄大,2:14.5,2,242.7,11,470(+1),[地] 宮川浩一
11,12,8,12,アムールジョイ,牝3,54,郷間勇太,2:14.7,3/4,125.0,10,453(+7),[地] 細川忠義
