,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ラブミーチャン,牝4,55,浜口楠彦,0:46.4,,2.4,2,516(+8),[地] 柳江仁
1,2,7,8,ニシノコンサフォス,牡11,57,阪野学,0:47.3,4,1.5,1,534(-7),[地] 今津勝之
2,3,8,9,キングスゾーン,牡9,57,安部幸夫,0:48.1,4,12.8,3,511(+6),[地] 原口次夫
3,4,6,6,コロニアルペガサス,牝4,55,吉井友彦,0:48.6,2.1/2,28.4,4,475(-3),[地] 山中輝久
4,5,1,1,コスモルアノーヴァ,牝4,55,今井貴大,0:48.6,クビ,75.5,9,437(-7),[地] 坂口義幸
5,6,4,4,ホープカムトゥルー,牡4,57,丸野勝虎,0:48.8,3/4,33.6,5,483(0),[地] 角田輝也
6,7,8,10,バリバリセレブ,牡7,57,佐藤友則,0:49.0,1.1/2,86.1,10,464(-3),[地] 井上孝彦
7,8,5,5,ブラウンアーマー,牡5,57,大畑雅章,0:49.4,2,48.6,7,479(-3),[地] 今津博之
8,9,3,3,ハートフルボディ,牝4,55,岡部誠,0:49.4,クビ,46.6,6,474(-2),[地] 田嶋弘幸
9,10,7,7,ジェットプラーザ,牝4,55,横井将人,0:50.9,7,53.7,8,467(-1),[地] 藤ヶ崎一
