,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ザッハーマイン,牝6,55,的場文男,1:40.0,,1.6,1,494(+4),[地] 出川克己
1,2,8,14,ディアーウィッシュ,牡7,57,今野忠成,1:40.3,1.1/2,8.9,3,520(-3),[地] 出川克己
2,3,3,3,コスモフォース,牡5,53,御神本訓,1:40.6,1.1/2,16.9,5,508(+1),[地] 河津裕昭
3,4,3,4,リュウノボーイ,牡4,53,坂井英光,1:40.9,1.1/2,22.2,6,462(-1),[地] 斉藤敏
4,5,4,6,マグニフィカ,牡4,59,吉田稔,1:41.1,1.1/2,15.3,4,517(-2),[地] 川島正行
5,6,6,10,インプレッション,セ9,57,柏木健宏,1:41.2,1/2,59.0,10,513(-9),[地] 秋吉和美
6,7,2,2,ナムラハンター,牡6,57,秋元耕成,1:41.4,1,37.2,7,503(-12),[地] 冨田藤男
7,8,5,8,スズツルギオー,牡8,53,本橋孝太,1:41.4,クビ,46.2,9,490(-2),[地] 鬼沢裕充
8,9,8,13,ディアヤマト,牡6,57,石崎駿,1:41.5,クビ,64.7,11,508(0),[地] 月岡健二
9,10,5,7,ヴァイタルシーズ,牡6,57,酒井忍,1:42.0,2.1/2,43.4,8,451(-5),[地] 武井栄一
10,11,4,5,セイウンプレジャー,牡9,53,山崎真,1:42.6,3,534.4,14,490(0),[地] 冨田藤男
11,12,6,9,ナカヤマパラダイス,牡8,57,和田譲治,1:43.7,5,341.8,12,478(-10),[地] 村上頼章
12,13,7,12,エネルマオー,牡9,57,金子正彦,1:43.8,クビ,416.9,13,460(0),[地] 冨田藤男
13,14,7,11,ルクレルク,牡6,57,戸崎圭太,1:45.7,9,3.1,2,495(-1),[地] 川島正行
