,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,キョウエイギア,牡3,56,松若風馬,1:51.3,,5.8,4,480(+2),[西] 矢作芳人
1,2,2,2,マイネルバサラ,牡3,56,国分優作,1:51.3,クビ,21.8,6,454(-2),[東] 松山将樹
2,3,6,6,サハラファイター,牡3,56,藤岡佑介,1:51.5,3/4,15.2,5,492(-6),[西] 山内研二
3,4,8,9,クリノリトミシュル,牝3,54,酒井学,1:51.5,ハナ,5.4,3,494(+2),[西] 渡辺薫彦
4,5,8,10,マインシャッツ,牡3,56,幸英明,1:51.6,3/4,2.2,1,488(+4),[西] 西浦勝一
5,6,4,4,コクスイセン,牡3,56,武幸四郎,1:51.6,ハナ,23.6,7,494(+2),[西] 田中章博
6,7,7,8,ナムラアラシ,牡3,56,小林徹弥,1:52.2,3.1/2,78.7,10,498(-2),[西] 目野哲也
7,8,5,5,ポッドクヒオ,牝3,54,松田大作,1:52.3,クビ,4.5,2,430(0),[西] 吉村圭司
8,9,1,1,スズカミラージュ,牡3,56,秋山真一,1:52.4,3/4,33.8,8,484(-2),[西] 須貝尚介
9,10,7,7,ラテールプロミーズ,牡3,56,和田竜二,1:53.0,3.1/2,35.7,9,514(0),[東] 田村康仁
