,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,ヴァリオブキングズ,牡6,56,村上忍,1:41.8,,1.1,1.0,484(+5),[地] 板垣吉則
1,2,1,1,ローンスター,牡5,56,大坪慎,1:41.8,クビ,25.1,6.0,440(0),[地] 佐藤敏彦
2,3,2,2,ステイクロース,セ10,56,高橋悠里,1:42.6,5,26.3,7.0,444(-1),[地] 永田幸宏
3,4,5,5,シゲルアコヤガイ,牝6,54,坂口裕一,1:43.3,4,23.8,5.0,464(0),[地] 菅原右吉
4,5,4,4,メルカデオ,牡4,56,高松亮,1:43.3,アタマ,23.4,4.0,484(+1),[地] 小林俊彦
5,6,3,3,ロードリック,牡4,56,南郷家全,1:43.4,1/2,23.3,3.0,523(+2),[地] 櫻田浩樹
6,7,7,9,エイシンスレイマン,牡8,56,岩本怜,1:43.4,ハナ,13.0,2.0,466(-2),[地] 三野宮通
7,8,6,6,シャイニーキャット,牡7,56,関本淳,1:44.0,4,91.4,10.0,484(-8),[地] 晴山厚司
8,9,7,8,ウインリベロ,牡7,56,塚本涼人,1:44.2,3/4,32.6,9.0,436(-1),[地] 三野宮通
9,10,6,7,レヴドゥトゥース,セ6,56,山本聡哉,1:46.4,大,30.3,8.0,449(+6),[地] 工藤裕孝
10,除,8,11,アドマイヤツルギ,セ7,56,小林凌,,,---,,472(0),[地] 小西重征
