,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,ヒンドゥタイムズ,セ7,57.5,ムルザバ,1:49.7,,4.9,2,468(-4),[西] 斉藤崇史
1,2,1,1,カテドラル,牡7,58.0,団野大成,1:49.7,ハナ,17.7,9,494(+6),[西] 池添学
2,3,4,7,バジオウ,牡5,55.0,菱田裕二,1:49.8,1/2,18.8,10,472(-8),[東] 田中博康
3,4,7,14,ロングラン,セ5,55.0,丹内祐次,1:49.9,1/2,6.9,3,476(-10),[東] 和田勇介
4,5,7,13,ホウオウエミーズ,牝6,54.0,丸田恭介,1:50.3,2.1/2,7.7,4,454(+10),[東] 池上昌和
5,6,5,9,サトノエルドール,牡7,56.0,藤岡佑介,1:50.4,クビ,51.3,14,476(-4),[東] 国枝栄
6,7,6,11,ダンディズム,セ7,56.0,富田暁,1:50.5,3/4,15.0,7,472(-6),[西] 野中賢二
7,8,6,12,ウイングレイテスト,牡6,57.0,松岡正海,1:50.5,クビ,8.1,5,506(-6),[東] 畠山吉宏
8,9,8,15,フォワードアゲン,セ6,54.0,黛弘人,1:50.6,クビ,21.5,11,426(-10),[東] 中野栄治
9,10,1,2,レッドランメルト,牡4,55.0,吉田隼人,1:50.6,アタマ,4.6,1,506(-4),[東] 国枝栄
10,11,4,8,インテンスライト,牡7,55.0,勝浦正樹,1:50.7,1/2,112.5,15,496(-6),[東] 菊沢隆徳
11,12,8,16,アルサトワ,牡6,57.5,幸英明,1:51.6,5,42.5,12,512(+4),[西] 斉藤崇史
12,13,5,10,フォルコメン,セ7,56.0,田辺裕信,1:52.5,5,13.9,6,508(+10),[東] 堀宣行
13,14,3,5,ゴールドギア,牡8,55.0,丸山元気,1:52.6,クビ,136.7,16,490(0),[東] 伊藤圭三
14,15,2,4,レッドベルオーブ,牡5,57.5,北村友一,1:53.1,3.1/2,16.2,8,482(-4),[西] 藤原英昭
15,16,2,3,テイエムスパーダ,牝4,54.0,今村聖奈,1:53.8,4,51.2,13,494(0),[西] 五十嵐忠
