,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ブリッツファング,牡3,56,池添謙一,2:01.4,,4.0,3,459(-3),[西] 大久保龍
1,2,3,3,ノットゥルノ,牡3,56,武豊,2:02.7,8,3.9,2,517(+9),[西] 音無秀孝
2,3,7,9,コンシリエーレ,牡3,56,Ｄ．レー,2:02.8,3/4,6.8,4,546(0),[東] 稲垣幸雄
3,4,8,12,ドライスタウト,牡3,56,戸崎圭太,2:04.3,9,1.8,1,534(+14),[西] 牧浦充徳
4,5,2,2,ローグネイション,牡3,56,杉浦健太,2:05.7,8,354.5,9,512(+2),[地] 田中範雄
5,6,4,4,ベルレフォーン,牡3,56,下原理,2:05.8,クビ,121.2,6,495(-2),[地] 新子雅司
6,7,5,6,ベラジオボッキーニ,牡3,56,吉村智洋,2:05.8,クビ,176.8,8,488(+3),[地] 坂本和也
7,8,5,5,アントラシート,牡3,56,廣瀬航,2:06.3,3,395.3,10,460(-5),[地] 保利良平
8,9,1,1,クレールアドレ,牝3,54,松本剛志,2:06.3,アタマ,442.8,11,481(-1),[地] 伊藤勝好
9,10,6,8,バウチェイサー,牡3,56,笹田知宏,2:06.5,1.1/4,126.7,7,499(-1),[地] 新子雅司
10,11,8,11,タンバグリ,牡3,56,竹村達也,2:06.6,クビ,547.6,12,484(-5),[地] 坂本和也
11,12,7,10,アイスジャイアント,牡3,56,三浦皇成,2:07.3,4,29.8,5,504(+7),[東] 高柳瑞樹
