,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,9,マキバスナイパー,牡6,58.0,左海誠二,1:52.0,,---,1,502(-4),[地] 岡林光浩
1,2,8,14,リガメエントキセキ,牡4,56.0,石崎隆之,1:52.9,4,---,2,469(-4),[地] 川島正行
2,3,8,13,チトセシャンハイ,牡4,54.0,的場文男,1:52.9,アタマ,---,5,498(-10),[地] 川島正行
3,4,4,6,モンスター,牡6,56.0,見沢譲治,1:53.2,1.1/2,---,13,480(-1),[地] 長谷川三
4,5,7,12,デリケートワン,牡7,56.0,佐藤祐樹,1:53.7,2.1/2,---,9,471(+1),[地] 鈴木総介
5,6,6,10,エーピージュリアン,牡8,55.0,金子正彦,1:54.0,1.1/2,---,10,471(+3),[地] 三橋三吉
6,7,1,1,フドオー,牡7,56.0,野崎武司,1:54.0,アタマ,---,3,515(-1),[地] 山崎尋美
7,8,3,3,トーヨーペクター,牡6,56.5,石井勝男,1:54.3,1.1/2,---,6,456(0),[地] 熊坂光広
8,9,3,4,マイティスター,牡6,56.0,森下博,1:54.4,1/2,---,14,477(-3),[地] 土屋千賀
9,10,5,8,ハクシュカッサイ,牡4,54.0,内田博幸,1:54.9,2.1/2,---,4,477(-7),[地] 荒井隆
10,11,4,5,リザーブユアハート,牡5,54.0,橋尚也,1:55.0,1/2,---,7,460(-2),[地] 稲葉道行
11,12,2,2,ミナミノジャック,牡9,55.0,白田日出,1:55.2,1,---,11,471(+11),[地] 太田進
12,13,7,11,アポテオーズ,牡7,56.0,今野忠成,1:55.2,アタマ,---,12,465(-2),[地] 高月由次
13,14,5,7,シゲノキューティー,牝5,54.0,佐藤隆,1:55.7,2.1/2,---,8,466(-9),[地] 川島正行
