,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,メダリアビート,牡5,57,川田将雅,1:57.3,,5.2,2,470(-4),[西] 岡田稲男
1,2,5,10,ソリタリーキング,牡4,57,岩田康誠,1:57.6,2,2.3,1,458(+4),[西] 石坂正
2,3,3,6,タイセイワイルド,牡4,57,四位洋文,1:57.9,1.3/4,9.6,5,464(-4),[東] 二ノ宮敬
3,4,1,1,ハードシーキング,牡7,57,赤木高太,1:58.0,3/4,48.8,11,496(+4),[西] 西橋豊治
4,5,2,4,ソラメンテウナベス,牡6,57,佐藤哲三,1:58.1,1/2,119.0,14,510(+2),[西] 友道康夫
5,6,6,12,キラウエア,牡4,57,藤田伸二,1:58.4,1.3/4,7.5,4,458(-2),[西] 橋口弘次
6,7,7,14,トーセンスターン,牡6,57,池添謙一,1:58.5,クビ,38.6,9,470(+4),[西] 大久保龍
7,8,2,3,アグネスアンカー,牡5,57,藤岡佑介,1:58.5,クビ,27.8,7,536(-10),[東] 的場均
8,9,8,16,ナリタシルクロード,牡4,57,国分恭介,1:58.6,クビ,6.5,3,510(+2),[西] 崎山博樹
9,10,7,13,シルクダイナスティ,牡6,57,秋山真一,1:58.8,1,42.9,10,476(+2),[西] 加用正
10,11,4,7,パーフェクトラン,牡8,57,熊沢重文,1:59.0,1,266.9,15,522(+4),[西] 小原伊佐
11,12,3,5,ジョーモルデュー,牡7,57,渡辺薫彦,1:59.0,クビ,68.0,12,472(+2),[西] 柴田光陽
12,13,6,11,ゲバルトステイヤー,牡7,57,幸英明,1:59.1,3/4,70.4,13,482(+2),[西] 長浜博之
13,14,1,2,ニュービギニング,牡7,57,小牧太,1:59.4,1.3/4,38.0,8,460(-6),[西] 吉田直弘
14,15,8,15,ネオギャラクシー,セ4,57,国分優作,1:59.5,クビ,20.1,6,462(0),[西] 武田博
15,16,4,8,パープルイーグル,牡9,57,安藤光彰,1:59.7,1.1/2,368.0,16,530(+8),[西] 飯田雄三
