,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ラブリーホライズン,牡2,55,笹川翼,1:49.9,,1.5,1,488(+1),[地] 渡辺和雄
1,2,6,10,デルマアズラエル,牡2,55,矢野貴之,1:50.2,1.1/2,6.1,2,508(-2),[地] 鈴木啓之
2,3,1,1,リンカイテン,牝2,54,山崎良,1:50.4,1.1/4,38.5,8,466(-8),[地] 橋本和馬
3,4,7,11,ベターザンエヴァー,牡2,56,藤本現暉,1:50.7,1.1/2,10.4,4,467(+4),[地] 矢野義幸
4,5,8,13,グロリアスセプター,牡2,55,森泰斗,1:50.9,1.1/4,6.8,3,441(-1),[地] 福永敏
5,6,7,12,コスモファルネーゼ,牡2,55,和田譲治,1:51.6,3.1/2,78.3,10,474(-2),[地] 宗形竹見
6,7,6,9,ベストリオン,牡2,55,本田正重,1:51.9,1.1/2,16.6,5,476(0),[地] 三坂盛雄
7,8,3,4,ユウシンイモン,牡2,56,達城龍次,1:52.2,1.1/2,29.2,6,467(0),[地] 佐宗応和
8,9,2,2,トップアメリカン,牡2,55,今野忠成,1:53.0,4,116.2,13,490(-4),[地] 佐宗応和
9,10,4,6,レイディガンナー,牝2,54,本橋孝太,1:53.0,クビ,57.0,9,489(+4),[地] 須田和伸
10,11,5,7,ローレンスター,牡2,56,加藤和博,1:53.4,2,87.8,11,496(+2),[地] 堀江仁
11,12,5,8,ツルオカマイスター,牡2,55,町田直希,1:53.5,1/2,91.3,12,483(0),[地] 小野寺晋
12,13,4,5,キャッスルムーン,牝2,51,木間塚龍,1:53.9,2,305.3,14,398(-2),[地] 渋谷信博
13,14,8,14,ベルイルアンメール,牝2,54,吉井章,1:54.3,2,30.6,7,452(+1),[地] 嶋田幸晴
