,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ピットファイター,牡5,56,柴田善臣,1:35.4,,12.4,5,494(0),[東] 加藤征弘
1,2,8,16,サイレンスボーイ,牡5,56,田中勝春,1:35.5,3/4,4.5,2,476(-4),[西] 石坂正
2,3,6,12,ベルモントパティ,牝4,54,勝浦正樹,1:35.6,1/2,51.3,12,456(+4),[東] 柴崎勇
3,4,1,1,エイシンハンプトン,牡4,56,横山典弘,1:35.7,3/4,7.4,4,510(-14),[西] 藤原英昭
4,5,2,3,メイショウムネノリ,牡3,56,蛯名正義,1:35.9,1,13.6,6,500(+3),[東] 小島太
5,6,3,5,クーリンガー,牡5,57,和田竜二,1:35.9,クビ,20.3,8,524(-6),[西] 岩元市三
6,7,4,7,ベラージオ,牡5,56,北村宏司,1:36.0,1/2,29.9,10,504(+8),[東] 高市圭二
7,8,5,9,トップオブワールド,牡3,55,四位洋文,1:36.1,クビ,4.5,3,464(-8),[西] 藤岡健一
8,9,4,8,ブルーコンコルド,牡4,56,村田一誠,1:36.1,クビ,14.9,7,496(+18),[西] 服部利之
9,10,7,14,グランドハリケーン,牡3,54,小野次郎,1:36.2,クビ,46.4,11,462(+2),[東] 吉永正人
10,11,7,13,テンケイ,牡6,56,小林淳一,1:36.3,3/4,198.4,16,486(+12),[東] 本郷一彦
11,12,5,10,シロキタゴッドラン,牡5,56,吉田豊,1:36.7,2.1/2,81.5,13,472(-12),[西] 中尾秀正
12,13,6,11,エコルプレイス,牡4,57,ペリエ,1:38.0,8,3.8,1,540(-10),[西] 松田国英
13,14,1,2,エースインザレース,牡4,56,石橋脩,1:38.1,3/4,22.6,9,536(-2),[西] 鮫島一歩
14,15,3,6,ロングカイソウ,牝7,55,小池隆生,1:38.8,4,103.9,15,490(-4),[西] 大根田裕
15,16,8,15,トミケンマイルズ,牡4,56,張田京,1:39.1,2,83.8,14,518(+14),[地] 岡林光浩
