,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,モズキングタイド,牡6,56,吉村智洋,1:26.9,,5.0,3,491(+14),[地] 飯田良弘
1,2,7,8,ヨキニハカラエ,牡5,56,石堂響,1:27.5,3.1/2,1.8,1,505(-1),[地] 長倉功
2,3,2,2,フセノラン,牝5,54,下原理,1:27.8,2,8.6,4,467(+1),[地] 盛本信春
3,4,8,10,キザシ,牡8,56,廣瀬航,1:28.3,3,14.6,5,460(-2),[地] 栗林徹治
4,5,7,7,キール,牝5,54,鴨宮祥行,1:28.4,1/2,3.6,2,495(-3),[地] 平松徳彦
5,6,5,5,ダンカン,牡8,56,笹田知宏,1:28.4,ハナ,62.5,7,480(+15),[地] 土屋洋之
6,7,6,6,メイショウティグレ,牡7,56,松木大地,1:28.8,2.1/2,186.3,9,454(+6),[地] 栗林徹治
7,8,8,9,アポストル,牡5,56,大山真吾,1:29.5,4,38.0,6,504(0),[地] 松平幸秀
8,9,3,3,ムーヴィング,牡5,53,木本直,1:29.9,2.1/2,329.6,10,518(-1),[地] 保利良平
9,10,4,4,メジャーアスリート,牡11,56,大柿一真,1:30.2,2,132.3,8,495(-11),[地] 山口浩幸
