,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,12,ワンダーアキュート,牡3,56,和田竜二,1:45.1,,32.4,9,492(+12),[西] 佐藤正雄
1,2,3,3,スタッドジェルラン,牡3,56,安藤勝己,1:45.1,クビ,1.7,1,476(-2),[西] 安田隆行
2,3,7,10,ワールドワイド,牡3,56,上村洋行,1:45.2,クビ,27.3,8,478(+4),[西] 橋口弘次
3,4,4,4,ティアップワイルド,牡3,56,池添謙一,1:45.4,1.1/4,14.9,4,518(0),[西] 西浦勝一
4,5,6,8,バンドゥロンシャン,牡3,56,川田将雅,1:45.8,2.1/2,26.3,7,462(+4),[西] 音無秀孝
5,6,7,9,アドマイヤシャトル,牡3,56,岩田康誠,1:45.8,クビ,3.9,2,458(-4),[西] 友道康夫
6,7,1,1,シルクダンディー,牡3,56,四位洋文,1:46.3,3,16.0,5,524(-1),[西] 昆貢
7,8,5,5,アークビスティー,牡3,56,赤木高太,1:46.8,3,8.3,3,528(-6),[西] 矢作芳人
8,9,6,7,ハイローラー,牡3,56,中舘英二,1:47.2,2.1/2,25.6,6,480(+6),[西] 木原一良
9,10,8,11,トーセンルーチェ,牡3,56,熊沢重文,1:47.3,クビ,144.0,12,552(0),[東] 鈴木康弘
10,11,5,6,ポルカマズルカ,牝3,54,藤岡康太,1:47.7,2.1/2,133.8,11,470(+4),[東] 畠山吉宏
11,12,2,2,シゲルキリガミネ,牝3,54,田嶋翔,1:48.9,7,125.5,10,468(+4),[西] 小島貞博
