,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ボウトロイ,牡5,56,岩本怜,1:42.0,,46.6,8,490(-4),[地] 菅原勲
1,2,5,5,リュウノゾロ,セ6,56,菅原辰徳,1:42.0,クビ,8.2,3,493(-2),[地] 板垣吉則
2,3,3,3,キョウヘイ,牡9,56,高松亮,1:42.1,1/2,3.1,2,457(+13),[地] 佐藤雅彦
3,4,7,9,ユノートルベル,牝7,54,陶文峰,1:42.2,1/2,8.3,4,514(+1),[地] 飯田弘道
4,5,1,1,フレイムウィングス,セ6,56,葛山晃平,1:42.2,アタマ,1.9,1,488(-3),[地] 酒井仁
5,6,7,10,ブラックバゴ,牡11,56,小林凌,1:42.6,2.1/2,47.7,9,527(+4),[地] 板垣吉則
6,7,2,2,デランブル,牡8,56,坂口裕一,1:42.7,1/2,31.3,5,531(+18),[地] 村上昌幸
7,8,6,8,マルケイマーヴェル,牝6,54,高橋悠里,1:43.4,4,93.9,11,489(-7),[地] 石川栄
8,9,8,12,サンエイブレーヴ,セ4,56,村上忍,1:43.4,クビ,55.1,10,528(-3),[地] 菅原勲
9,10,4,4,エルプシャフト,牡10,56,鈴木祐,1:45.2,大,31.4,6,485(+13),[地] 斉藤雄一
10,11,5,6,チャナ,牝7,54,山本聡哉,1:45.3,1/2,40.1,7,451(-1),[地] 菅原勲
11,12,8,11,ベストフィーチャー,牝4,54,塚本涼人,1:45.6,2,97.5,12,449(+1),[地] 新田守
