,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ナイキアディライト,牡2,53,石崎隆之,1:01.4,,---,1,458(0),[地] 出川龍一
1,2,6,6,レインボーハート,牝2,53,石井勝男,1:02.2,4,---,3,488(0),[地] 函館喜弘
2,3,7,8,パトリオット,牡2,53,的場文男,1:02.3,クビ,---,2,478(0),[地] 渋谷信隆
3,4,5,5,グリーンヒルシーズ,牝2,53,佐藤隆,1:03.4,6,---,8,463(0),[地] 佐々木功
4,5,2,2,ワイプイン,牡2,53,張田京,1:03.6,3/4,---,4,449(0),[地] 岡林光浩
5,6,8,10,ケイアンドロック,牡2,53,椎名広明,1:04.9,7,---,11,449(0),[地] 渡部茂夫
6,7,7,9,ダミエ,牝2,53,石崎駿,1:05.2,1.1/2,---,9,426(0),[地] 宮下貴明
7,8,6,7,フリートトルネード,牡2,53,佐藤裕太,1:05.7,2.1/2,---,6,計不,[地] 鈴木総介
8,9,1,1,トノサマバッタ,牡2,53,篠田剛孝,1:06.0,1.1/2,---,5,470(0),[地] 佐々木登
9,10,8,11,マイニングドリーム,牡2,53,内田博幸,1:06.2,1,---,7,463(0),[地] 佐藤賢二
10,11,3,3,ミヤコノボリ,牡2,53,佐藤正人,1:06.8,3,---,10,476(0),[地] 木村和男
