,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,グランディオーソ,牡4,57,御神本訓,1:54.9,,2.1,1,518(+17),[地] 藤田輝信
1,2,5,9,ナリチュウドラゴン,牡3,55,酒井忍,1:55.7,4,83.0,12,478(+5),[地] 岡野尚光
2,3,4,8,シンゼンレインボー,牡4,57,柏木健宏,1:55.8,1/2,19.0,7,543(-7),[地] 秋吉和美
3,4,5,10,エスケイロード,牡3,57,張田京,1:56.0,1,15.1,6,487(+10),[地] 山浦武
4,5,2,3,ブラックサンダー,牡5,55,吉原寛人,1:56.0,クビ,55.9,11,496(-6),[地] 沢佳宏
5,6,4,7,フクノカシオペア,牝3,53,和田譲治,1:56.1,1/2,25.2,9,491(+5),[地] 鷹見浩
6,7,6,12,テープカット,牡6,57,森泰斗,1:56.1,ハナ,28.4,10,466(-2),[地] 辻野豊
7,8,6,11,コウギョウクロス,牡4,55,的場文男,1:56.2,1/2,14.3,5,513(+6),[地] 宮浦正行
8,9,8,15,ネコイッチョクセン,牡3,55,左海誠二,1:56.5,1.1/2,10.5,4,513(0),[地] 寺田新太
9,10,3,5,ヴェリーハード,牡7,57,本橋孝太,1:56.7,1,3.8,2,512(+3),[地] 秋吉和美
10,11,7,14,カシマリュウジン,牡6,57,山崎誠士,1:57.1,2,170.4,15,495(+4),[地] 沢佳宏
11,12,2,4,ナムラロアー,牡6,55,岡田大,1:57.5,2,227.5,16,459(-2),[地] 冨田敏男
12,13,1,2,ブレットザキング,牡5,57,石崎駿,1:57.6,クビ,7.0,3,517(-4),[地] 久保與造
13,14,1,1,コーラルビュー,牝5,53,遠藤健太,1:57.7,1/2,23.1,8,484(-2),[地] 遠藤茂
14,15,7,13,マサノエクスプレス,牡5,55,有年淳,1:58.2,2.1/2,135.7,14,447(-14),[地] 月岡健二
15,16,8,16,シベリアンファクト,牡6,55,山田信大,2:02.4,大,106.2,13,501(+17),[地] 栗田泰昌
