,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,アントニオマグナム,牡3,56,ペリエ,1:25.1,,6.0,3,506(+6),[東] 加藤征弘
1,2,8,11,オーガストバイオ,牡3,56,幸英明,1:25.3,1,23.2,6,490(-4),[西] 領家政蔵
2,3,6,6,メイショウオキナ,牡3,56,福永祐一,1:26.4,7,38.4,7,478(+6),[西] 瀬戸口勉
3,4,6,7,ユキノオウショウ,牡3,53,高井彰大,1:26.8,2.1/2,74.7,9,490(+4),[西] 須貝彦三
4,5,1,1,ダイシンチャンス,牡3,56,太宰啓介,1:26.9,1/2,3.9,2,494(0),[西] 太宰義人
5,6,3,3,アルドラゴン,牡3,56,武豊,1:27.4,3,1.7,1,498(0),[西] 昆貢
6,7,2,2,ワイルドソルジャー,牡3,56,菅原勲,1:27.4,クビ,153.0,10,508(-6),[西] 作田誠二
7,8,7,9,ノースロドリゴ,牡3,56,岩田康誠,1:27.5,1/2,13.0,4,498(-8),[西] 古川平
8,9,4,4,エオー,牡3,56,岡部誠,1:27.5,アタマ,68.3,8,508(-8),[地] 野島三喜
9,10,7,8,テイエムサンタオー,牡3,56,角田晃一,1:28.7,7,13.5,5,454(-2),[西] 鹿戸明
10,11,5,5,ヒオウギ,牝3,54,吉田稔,1:28.8,クビ,370.9,11,440(-2),[地] 角田輝也
